                  epoch,         train/box_loss,         train/cls_loss,         train/dfl_loss,   metrics/precision(B),      metrics/recall(B),       metrics/mAP50(B),    metrics/mAP50-95(B),           val/box_loss,           val/cls_loss,           val/dfl_loss,                 lr/pg0,                 lr/pg1,                 lr/pg2
                     34,                 1.4671,                 1.3507,                 2.5692,                0.80414,                0.75196,                0.81081,                 0.5613,                 1.6284,                 1.4024,                 2.9281,             0.00038507,             0.00038507,             0.00038507
                     35,                 1.4582,                 1.3137,                 2.5486,                0.83808,                0.74415,                0.83303,                0.57839,                 1.6076,                 1.3747,                 2.8748,             0.00036307,             0.00036307,             0.00036307
                     36,                  1.495,                 1.2898,                 2.5446,                0.81092,                0.74598,                0.82632,                0.57197,                 1.6369,                 1.3808,                 2.8795,             0.00034108,             0.00034108,             0.00034108
                     37,                 1.4931,                 1.3024,                 2.5437,                0.77836,                0.78225,                0.82492,                0.56748,                 1.6677,                 1.3723,                 2.8934,             0.00031908,             0.00031908,             0.00031908
                     38,                 1.5218,                 1.2992,                  2.555,                0.78982,                0.78765,                0.82661,                0.57353,                 1.6797,                 1.3502,                 2.8779,             0.00029708,             0.00029708,             0.00029708
                     39,                 1.5244,                 1.2691,                 2.5486,                0.80904,                0.76732,                0.83366,                 0.5766,                 1.7041,                 1.3212,                 2.8702,             0.00027508,             0.00027508,             0.00027508
                     40,                 1.5098,                 1.2461,                 2.5252,                0.79203,                0.76617,                0.83105,                  0.578,                 1.7039,                 1.3449,                 2.8633,             0.00025309,             0.00025309,             0.00025309
                     41,                 1.4853,                 1.1429,                 2.5918,                0.81395,                0.73428,                0.81089,                0.56322,                 1.7672,                 1.3893,                 2.8969,             0.00023109,             0.00023109,             0.00023109
                     42,                  1.455,                 1.1039,                 2.5557,                0.81395,                0.76763,                0.82187,                0.57267,                 1.7663,                 1.3501,                 2.8813,             0.00020909,             0.00020909,             0.00020909
                     43,                 1.4688,                 1.1008,                 2.5641,                0.82104,                0.75628,                0.82962,                0.57921,                 1.7746,                 1.3263,                  2.871,             0.00018709,             0.00018709,             0.00018709
                     44,                 1.4721,                 1.0764,                 2.5432,                0.77709,                0.79445,                 0.8283,                0.57906,                 1.7902,                 1.3275,                 2.8625,             0.00016509,             0.00016509,             0.00016509
                     45,                 1.4904,                 1.0554,                 2.5607,                0.80664,                0.78342,                0.83555,                0.58172,                 1.8105,                 1.3017,                 2.8687,              0.0001431,              0.0001431,              0.0001431
                     46,                 1.4834,                 1.0411,                 2.5581,                0.83348,                0.77295,                0.83266,                0.58062,                 1.8481,                 1.3023,                 2.8827,              0.0001211,              0.0001211,              0.0001211
                     47,                 1.4763,                 1.0259,                 2.5202,                0.83111,                0.77614,                0.84013,                0.58941,                 1.8464,                 1.2948,                 2.8714,             9.9101e-05,             9.9101e-05,             9.9101e-05
                     48,                 1.4893,                 1.0269,                 2.5443,                0.83407,                 0.7708,                0.84092,                0.58976,                 1.8701,                  1.282,                 2.8572,             7.7103e-05,             7.7103e-05,             7.7103e-05
                     49,                 1.4938,                 1.0125,                 2.5098,                0.82589,                0.78889,                0.84906,                0.59469,                 1.8984,                  1.271,                 2.8666,             5.5106e-05,             5.5106e-05,             5.5106e-05
                     50,                 1.5079,                 1.0104,                 2.5121,                0.83748,                0.76628,                0.83983,                 0.5899,                 1.9058,                  1.287,                 2.8577,             3.3108e-05,             3.3108e-05,             3.3108e-05
