                  epoch,         train/box_loss,         train/cls_loss,         train/dfl_loss,   metrics/precision(B),      metrics/recall(B),       metrics/mAP50(B),    metrics/mAP50-95(B),           val/box_loss,           val/cls_loss,           val/dfl_loss,                 lr/pg0,                 lr/pg1,                 lr/pg2
                     35,                 6.0587,                 7.3521,                 3.3625,                0.00021,                0.00036,                0.00111,                0.00033,                 5.3484,                 9.3147,                 3.4417,             0.00036307,             0.00036307,             0.00036307
                     36,                 6.1606,                 7.2785,                 3.3111,                0.00014,                0.00026,                0.00107,                0.00042,                 5.4745,                   9.35,                 3.4935,             0.00034108,             0.00034108,             0.00034108
                     37,                 5.9757,                 7.5997,                 3.3581,                0.00021,                0.00036,                0.00111,                0.00043,                 5.4273,                 9.3362,                 3.4661,             0.00031908,             0.00031908,             0.00031908
                     38,                 5.9969,                 7.2598,                 3.3129,                0.00023,                 0.0004,                0.00112,                0.00033,                 5.3444,                 9.2907,                 3.4345,             0.00029708,             0.00029708,             0.00029708
                     39,                 6.1791,                  7.397,                 3.3666,                0.00026,                 0.0004,                0.00113,                0.00044,                 5.3954,                  9.306,                 3.4455,             0.00027508,             0.00027508,             0.00027508
                     40,                 6.3597,                 7.3614,                 3.3422,                0.00021,                0.00029,                 0.0011,                0.00043,                 5.5045,                 9.3187,                 3.4741,             0.00025309,             0.00025309,             0.00025309
                     41,                 6.1846,                 10.467,                 3.5318,                0.00049,                0.00057,                0.00126,                0.00036,                 5.6691,                 9.4596,                 3.5431,             0.00023109,             0.00023109,             0.00023109
                     42,                 5.9445,                 10.385,                 3.5389,                0.00035,                0.00043,                0.00118,                0.00045,                  5.618,                 9.3374,                 3.5254,             0.00020909,             0.00020909,             0.00020909
                     43,                 5.9633,                 9.5554,                 3.5177,                0.00029,                0.00044,                0.00115,                0.00043,                  5.566,                 9.2894,                 3.5092,             0.00018709,             0.00018709,             0.00018709
                     44,                 5.9226,                 9.1853,                 3.4982,                0.00022,                0.00026,                0.00111,                0.00043,                  5.583,                 9.2519,                 3.4969,             0.00016509,             0.00016509,             0.00016509
                     45,                 6.1091,                 10.086,                 3.5213,                0.00043,                 0.0004,                0.00121,                0.00045,                  5.596,                 9.2392,                 3.4956,              0.0001431,              0.0001431,              0.0001431
                     46,                 5.8624,                 8.8449,                 3.4853,                0.00019,                0.00022,                0.00109,                0.00042,                 5.6526,                 9.2416,                 3.5041,              0.0001211,              0.0001211,              0.0001211
                     47,                 6.0086,                  9.785,                 3.5525,                0.00039,                 0.0004,                0.00119,                0.00045,                 5.6693,                  9.238,                 3.5021,             9.9101e-05,             9.9101e-05,             9.9101e-05
                     48,                 5.9008,                 9.8705,                 3.4701,                0.00042,                 0.0004,                0.00121,                0.00046,                 5.6597,                 9.2244,                 3.4885,             7.7103e-05,             7.7103e-05,             7.7103e-05
                     49,                 5.8866,                 9.5977,                 3.5212,                0.00041,                0.00037,                 0.0012,                0.00046,                 5.6576,                 9.2249,                 3.4759,             5.5106e-05,             5.5106e-05,             5.5106e-05
                     50,                 5.9978,                 9.7702,                 3.5196,                0.00036,                0.00036,                0.00118,                0.00045,                 5.6727,                 9.2226,                 3.4781,             3.3108e-05,             3.3108e-05,             3.3108e-05
