                  epoch,         train/box_loss,         train/cls_loss,         train/dfl_loss,   metrics/precision(B),      metrics/recall(B),       metrics/mAP50(B),    metrics/mAP50-95(B),           val/box_loss,           val/cls_loss,           val/dfl_loss,                 lr/pg0,                 lr/pg1,                 lr/pg2
                      1,                 3.6841,                 19.727,                 2.6066,                0.01514,                0.01891,                0.01003,                0.00295,                 3.2258,                  9.661,                 2.5579,             0.00036851,             0.00036851,             0.00036851
                      2,                 3.1018,                 12.974,                 2.3516,                0.70827,                0.06357,                0.06144,                0.02455,                 3.1351,                 9.9342,                  2.545,             0.00072421,             0.00072421,             0.00072421
                      3,                 3.1871,                 9.2351,                 2.3917,                0.71668,                0.07012,                0.06986,                0.02817,                 3.2894,                 10.141,                 2.5808,              0.0010653,              0.0010653,              0.0010653
                      4,                 2.9021,                 7.2083,                  2.272,                0.10688,                0.06934,                0.06746,                0.02987,                 3.4156,                 10.368,                 2.5994,               0.001045,               0.001045,               0.001045
                      5,                 3.0892,                 6.8446,                 2.2485,                0.12061,                0.08175,                0.07878,                0.02969,                 3.4147,                  10.59,                 2.5353,               0.001023,               0.001023,               0.001023
                      6,                 3.1154,                 6.0089,                 2.2695,                0.32635,                0.08649,                0.08865,                0.03854,                 3.4945,                 10.675,                 2.5205,               0.001001,               0.001001,               0.001001
                      7,                 3.0352,                 6.4024,                 2.2481,                0.12072,                0.07887,                0.07821,                0.03141,                 3.7815,                 10.752,                 2.6206,             0.00097901,             0.00097901,             0.00097901
                      8,                 3.0237,                 5.7895,                  2.177,                0.13364,                0.08709,                0.08935,                0.03782,                  3.619,                 10.839,                 2.5373,             0.00095702,             0.00095702,             0.00095702
                      9,                 3.1415,                 6.2204,                 2.3356,                0.12462,                0.07763,                0.07797,                0.03299,                 3.6923,                 10.989,                 2.5951,             0.00093502,             0.00093502,             0.00093502
                     10,                 3.1022,                 5.6805,                 2.2397,                0.12446,                0.08229,                0.08483,                0.03526,                 4.0563,                 11.228,                 2.7418,             0.00091302,             0.00091302,             0.00091302
                     11,                 3.0479,                 4.8947,                 2.2426,                0.34167,                0.09293,                0.09887,                0.04388,                 3.7338,                 11.029,                 2.4639,             0.00089102,             0.00089102,             0.00089102
                     12,                 3.2366,                 4.9036,                 2.2083,                0.14422,                0.09411,                0.10163,                0.04542,                 3.7213,                 11.024,                 2.4824,             0.00086902,             0.00086902,             0.00086902
                     13,                 3.0691,                 4.9566,                  2.187,                0.13701,                0.09374,                0.09642,                0.04279,                 3.8401,                 11.215,                 2.4956,             0.00084703,             0.00084703,             0.00084703
                     14,                 3.3723,                 4.8094,                 2.1362,                0.12484,                0.08561,                0.08282,                0.03326,                 3.9962,                 11.254,                 2.4885,             0.00082503,             0.00082503,             0.00082503
                     15,                 3.3113,                 4.7676,                 2.2217,                0.34389,                 0.0797,                  0.095,                0.04089,                 3.8401,                 11.567,                 2.5303,             0.00080303,             0.00080303,             0.00080303
                     16,                 3.3007,                  5.338,                 2.2127,                0.13982,                0.09103,                0.09942,                0.04429,                 3.8229,                  11.43,                 2.4709,             0.00078103,             0.00078103,             0.00078103
                     17,                 3.3497,                 4.9025,                 2.1825,                0.13878,                 0.0733,                0.08943,                0.04044,                 3.9812,                 11.722,                 2.4874,             0.00075904,             0.00075904,             0.00075904
                     18,                 3.1347,                  4.685,                 2.2309,                0.14618,                0.09397,                0.10301,                0.04431,                 3.9562,                 11.446,                 2.4568,             0.00073704,             0.00073704,             0.00073704
                     19,                  3.322,                 4.2172,                 2.2449,                0.34038,                0.09768,                0.10086,                0.04576,                 3.9491,                 11.272,                 2.4374,             0.00071504,             0.00071504,             0.00071504
                     20,                 3.4281,                 4.2832,                 2.1951,                0.14221,                0.09884,                0.10453,                0.04759,                 3.9441,                 11.322,                 2.4617,             0.00069304,             0.00069304,             0.00069304
                     21,                 3.2801,                 4.4852,                 2.1384,                0.13528,                0.09069,                0.09392,                0.03966,                 4.1581,                 11.452,                 2.4628,             0.00067104,             0.00067104,             0.00067104
