                  epoch,         train/box_loss,         train/cls_loss,         train/dfl_loss,   metrics/precision(B),      metrics/recall(B),       metrics/mAP50(B),    metrics/mAP50-95(B),           val/box_loss,           val/cls_loss,           val/dfl_loss,                 lr/pg0,                 lr/pg1,                 lr/pg2
                      1,                 3.8905,                 10.209,                 3.3665,                0.02316,                0.09287,                0.03044,                0.01303,                 2.0363,                 7.7548,                 2.3022,             0.00040761,             0.00040761,             0.00040761
                      2,                 2.6119,                 8.3902,                 2.4558,                0.02989,                0.07452,                0.02379,                0.00926,                 2.2336,                 8.3849,                 2.5117,             0.00080795,             0.00080795,             0.00080795
                      3,                 2.4117,                 6.9001,                 2.4009,                0.03827,                 0.1546,                0.03148,                0.01274,                 2.5591,                 9.4788,                 2.6773,              0.0011918,              0.0011918,              0.0011918
                      4,                 2.2963,                 5.5928,                 2.3343,                0.05262,                0.05129,                0.03183,                0.01336,                 2.5434,                 16.307,                 2.7049,              0.0011757,              0.0011757,              0.0011757
                      5,                 2.2124,                 4.7961,                 2.3072,                0.70423,                0.05173,                0.03616,                0.01745,                 3.0478,                 23.272,                 3.0785,               0.001151,               0.001151,               0.001151
                      6,                 2.1538,                 4.8294,                 2.3998,                0.80932,                 0.0564,                0.04525,                0.02192,                 3.0091,                 20.072,                 3.0461,              0.0011263,              0.0011263,              0.0011263
                      7,                  2.113,                 4.5598,                 2.3763,                0.81399,                0.06628,                0.05201,                0.02391,                 3.0216,                 22.819,                 3.0168,              0.0011015,              0.0011015,              0.0011015
                      8,                 2.0802,                 4.2836,                 2.4024,                0.81497,                0.08049,                0.06442,                0.02911,                 2.7544,                 16.831,                 2.8544,              0.0010768,              0.0010768,              0.0010768
                      9,                 2.0909,                 4.1276,                 2.3777,                0.81342,                0.08561,                 0.0604,                0.02772,                 2.7144,                 15.123,                 2.8075,               0.001052,               0.001052,               0.001052
                     10,                 2.1296,                 4.0268,                 2.4106,                0.84272,                 0.0922,                0.08376,                0.03981,                 2.6967,                 13.403,                 2.7784,              0.0010273,              0.0010273,              0.0010273
                     11,                 2.1196,                 3.9609,                 2.4205,                0.86454,                0.10291,                0.10547,                0.05128,                 2.6218,                 13.173,                 2.7573,              0.0010025,              0.0010025,              0.0010025
                     12,                 2.0777,                 3.5696,                 2.2919,                0.87356,                0.09273,                0.10238,                0.04985,                 2.6562,                 13.624,                 2.7666,             0.00097775,             0.00097775,             0.00097775
                     13,                 1.8447,                 3.7164,                 2.3765,                  0.848,                0.09055,                 0.0849,                0.04333,                 2.6029,                 24.722,                 2.7011,               0.000953,               0.000953,               0.000953
                     14,                 2.0226,                 3.6777,                 2.4178,                0.89574,                0.10407,                0.11711,                0.05913,                 2.6673,                 12.578,                 2.7424,             0.00092825,             0.00092825,             0.00092825
                     15,                 1.9621,                 3.5488,                 2.3111,                0.90803,                0.11913,                0.13857,                0.07558,                 2.6114,                 9.6025,                 2.7193,              0.0009035,              0.0009035,              0.0009035
                     16,                 2.0206,                 3.2261,                 2.3029,                0.90323,                0.12122,                 0.1372,                0.07623,                  2.524,                 12.347,                 2.6581,             0.00087875,             0.00087875,             0.00087875
                     17,                 1.9221,                 3.2207,                 2.2527,                 0.6425,                0.11265,                0.12527,                0.06544,                 2.4971,                 17.439,                 2.6394,               0.000854,               0.000854,               0.000854
                     18,                 1.8635,                 3.0894,                 2.3091,                0.89576,                 0.1173,                0.13428,                0.07295,                  2.495,                 13.599,                 2.6425,             0.00082925,             0.00082925,             0.00082925
                     19,                 1.9394,                 3.0999,                 2.3053,                0.64233,                0.11356,                0.13035,                0.06836,                 2.6192,                 13.973,                 2.6412,              0.0008045,              0.0008045,              0.0008045
                     20,                 1.8192,                 3.1147,                 2.3419,                0.91052,                0.12384,                0.15047,                0.08214,                 2.5448,                 12.829,                 2.5808,             0.00077975,             0.00077975,             0.00077975
                     21,                 1.9646,                 2.8625,                 2.2235,                0.91505,                0.12718,                0.17326,                0.09298,                 2.5518,                 14.756,                 2.6104,               0.000755,               0.000755,               0.000755
                     22,                 1.7838,                 2.7687,                 2.2583,                0.90283,                0.12108,                0.16148,                0.08946,                 2.4766,                 16.188,                 2.5434,             0.00073025,             0.00073025,             0.00073025
                     23,                 1.9333,                 2.7077,                 2.1969,                0.91729,                0.11904,                 0.1837,                0.09646,                 2.5143,                 11.701,                 2.5958,              0.0007055,              0.0007055,              0.0007055
                     24,                 1.8576,                 2.7621,                 2.2802,                0.92516,                0.13154,                0.20418,                 0.1165,                 2.5881,                 9.0742,                  2.612,             0.00068075,             0.00068075,             0.00068075
                     25,                 1.9611,                 2.8181,                 2.2616,                0.93484,                0.13765,                0.21412,                0.11958,                 2.7032,                 8.9906,                 2.6143,               0.000656,               0.000656,               0.000656
                     26,                 1.9229,                 2.7271,                 2.2095,                0.93125,                0.13953,                0.21107,                 0.1129,                 2.7423,                 14.345,                 2.6328,             0.00063125,             0.00063125,             0.00063125
                     27,                 1.8098,                 2.5603,                 2.2237,                0.93313,                0.14449,                0.22687,                0.12383,                 2.5866,                 12.845,                 2.5736,              0.0006065,              0.0006065,              0.0006065
                     28,                 1.9787,                 2.6101,                 2.1806,                0.93814,                0.15516,                0.23666,                0.12558,                 2.7586,                 10.602,                 2.6256,             0.00058175,             0.00058175,             0.00058175
                     29,                 1.9723,                 2.4968,                 2.1671,                0.93469,                0.13823,                0.22961,                 0.1225,                   2.76,                 11.928,                 2.6111,               0.000557,               0.000557,               0.000557
                     30,                 1.8249,                 2.4755,                 2.2872,                0.94632,                0.14142,                0.24372,                0.12968,                 2.6398,                 9.0991,                 2.5678,             0.00053225,             0.00053225,             0.00053225
                     31,                 1.8737,                 2.4689,                 2.1919,                0.93955,                0.14859,                0.23692,                0.12897,                 2.7593,                 11.346,                 2.5963,              0.0005075,              0.0005075,              0.0005075
                     32,                 1.8485,                 2.3433,                 2.1972,                0.93393,                0.14162,                0.22433,                0.11594,                 2.9461,                 12.316,                 2.6496,             0.00048275,             0.00048275,             0.00048275
                     33,                 2.0105,                 2.4438,                 2.1633,                0.94646,                0.14186,                0.23307,                0.12579,                 2.8198,                 12.562,                  2.603,               0.000458,               0.000458,               0.000458
                     34,                 2.0726,                 2.4941,                 2.2363,                0.72856,                0.22272,                0.23916,                 0.1312,                 2.7027,                 12.731,                  2.566,             0.00043325,             0.00043325,             0.00043325
                     35,                 1.9223,                 2.4485,                 2.1874,                0.78119,                0.21459,                0.25349,                0.13823,                  2.621,                 10.243,                 2.5691,              0.0004085,              0.0004085,              0.0004085
                     36,                 2.0453,                  2.356,                 2.1094,                0.75652,                0.21247,                0.24608,                0.13255,                 2.6421,                 13.732,                  2.556,             0.00038375,             0.00038375,             0.00038375
                     37,                 1.9177,                 2.3676,                 2.2429,                0.72476,                0.21808,                 0.2369,                0.12829,                 2.7065,                 16.511,                 2.5821,               0.000359,               0.000359,               0.000359
                     38,                 1.9509,                 2.2696,                 2.1597,                0.56654,                0.21952,                0.23146,                0.12647,                  2.711,                 14.208,                 2.5459,             0.00033425,             0.00033425,             0.00033425
                     39,                 1.9099,                 2.3552,                 2.1933,                0.54229,                0.23166,                0.22862,                0.12874,                 2.6743,                 15.086,                 2.5429,              0.0003095,              0.0003095,              0.0003095
                     40,                 1.9791,                 2.2285,                 2.1174,                0.62671,                0.22903,                0.23223,                0.12561,                 2.7421,                 13.037,                 2.5558,             0.00028475,             0.00028475,             0.00028475
                     41,                 1.9342,                 2.4484,                 2.2317,                0.58612,                0.24074,                0.23843,                0.13153,                 2.7217,                  12.62,                 2.5534,                0.00026,                0.00026,                0.00026
                     42,                 1.9006,                 2.3131,                 2.2459,                 0.5667,                0.24355,                0.23817,                0.13307,                 2.7357,                 12.194,                 2.5563,             0.00023525,             0.00023525,             0.00023525
                     43,                 1.9224,                 2.3931,                 2.2836,                0.59331,                0.24232,                0.24074,                0.13178,                 2.7897,                 11.127,                 2.5576,              0.0002105,              0.0002105,              0.0002105
                     44,                 1.8519,                 2.2359,                  2.246,                0.86148,                0.15997,                0.23907,                0.12999,                 2.8915,                 11.108,                 2.5732,             0.00018575,             0.00018575,             0.00018575
                     45,                 2.0262,                 2.2443,                 2.1699,                0.86388,                0.15955,                0.23708,                0.13108,                 2.8725,                 10.882,                 2.5479,               0.000161,               0.000161,               0.000161
                     46,                 2.0128,                 2.2571,                 2.2532,                0.87432,                0.15812,                0.23618,                0.13099,                 2.8506,                 11.549,                 2.5369,             0.00013625,             0.00013625,             0.00013625
                     47,                 2.0397,                 2.4054,                 2.2566,                0.57428,                0.24554,                0.24329,                0.13462,                 2.8228,                 11.062,                 2.5295,              0.0001115,              0.0001115,              0.0001115
                     48,                 1.9323,                  2.205,                  2.242,                 0.5948,                0.24661,                0.24909,                0.13774,                 2.8231,                 10.412,                 2.5269,              8.675e-05,              8.675e-05,              8.675e-05
                     49,                 1.9044,                 2.2548,                 2.3021,                0.58524,                0.24781,                0.24896,                0.13773,                  2.827,                 10.121,                 2.5209,                6.2e-05,                6.2e-05,                6.2e-05
                     50,                 1.9495,                 2.2177,                 2.2448,                0.59017,                 0.2456,                0.24925,                0.13837,                 2.8432,                  10.12,                 2.5207,              3.725e-05,              3.725e-05,              3.725e-05
