                  epoch,         train/box_loss,         train/cls_loss,         train/dfl_loss,   metrics/precision(B),      metrics/recall(B),       metrics/mAP50(B),    metrics/mAP50-95(B),           val/box_loss,           val/cls_loss,           val/dfl_loss,                 lr/pg0,                 lr/pg1,                 lr/pg2
                     34,                 3.2907,                 2.5854,                 2.2037,                 0.6166,                0.35729,                0.35659,                0.21369,                 3.3947,                 2.8927,                 2.2287,             0.00018231,             0.00018231,             0.00018231
                     35,                 3.1713,                 2.4553,                 2.1904,                0.62391,                0.35958,                 0.3583,                0.21328,                 3.4566,                 2.8614,                 2.2329,              0.0001719,              0.0001719,              0.0001719
                     36,                 3.2602,                 2.5353,                  2.206,                0.65767,                0.34049,                0.35722,                0.21216,                 3.4593,                 2.9415,                 2.2365,             0.00016148,             0.00016148,             0.00016148
                     37,                 3.2787,                 2.4774,                 2.1803,                 0.6503,                 0.3461,                0.36304,                0.21818,                 3.3913,                 2.8589,                 2.2193,             0.00015107,             0.00015107,             0.00015107
                     38,                 3.2242,                 2.4159,                 2.1733,                0.61947,                 0.3563,                0.36081,                0.21776,                 3.4319,                 2.8478,                 2.2303,             0.00014065,             0.00014065,             0.00014065
                     39,                 3.1936,                 2.4236,                 2.1577,                0.64523,                0.35363,                0.36485,                0.22073,                 3.4477,                 2.8211,                 2.2158,             0.00013024,             0.00013024,             0.00013024
                     40,                 3.2688,                 2.4964,                 2.1796,                0.64015,                 0.3629,                0.36922,                 0.2223,                  3.455,                 2.8161,                 2.2153,             0.00011982,             0.00011982,             0.00011982
                     41,                  3.282,                 2.5705,                 2.2616,                0.63725,                0.35222,                0.36097,                0.21793,                 3.4659,                 2.8842,                 2.2189,             0.00010941,             0.00010941,             0.00010941
                     42,                 3.2948,                 2.5891,                 2.2752,                0.63013,                0.35689,                0.36529,                0.22007,                   3.46,                 2.8937,                 2.2151,             9.8993e-05,             9.8993e-05,             9.8993e-05
                     43,                 3.2561,                 2.5804,                 2.2748,                0.63315,                0.36061,                0.36722,                0.22054,                 3.4806,                 2.9144,                 2.2134,             8.8578e-05,             8.8578e-05,             8.8578e-05
                     44,                 3.2532,                 2.5044,                 2.2414,                0.64512,                0.35812,                0.37237,                0.22639,                 3.4453,                  2.795,                 2.2017,             7.8164e-05,             7.8164e-05,             7.8164e-05
                     45,                 3.3073,                 2.4986,                 2.2438,                0.65359,                0.35855,                0.36448,                0.22148,                 3.5006,                 2.8425,                 2.2132,             6.7749e-05,             6.7749e-05,             6.7749e-05
                     46,                 3.2413,                 2.4371,                  2.229,                0.63234,                0.36667,                0.37285,                 0.2265,                 3.4551,                 2.7846,                 2.2008,             5.7334e-05,             5.7334e-05,             5.7334e-05
                     47,                 3.2452,                   2.49,                 2.2393,                0.65137,                 0.3631,                0.37172,                0.22588,                 3.4943,                 2.7756,                  2.203,             4.6919e-05,             4.6919e-05,             4.6919e-05
                     48,                 3.3235,                 2.4998,                 2.2543,                0.65188,                0.36417,                0.37577,                0.22955,                 3.4519,                 2.8056,                 2.1944,             3.6504e-05,             3.6504e-05,             3.6504e-05
                     49,                 3.2479,                 2.4603,                 2.2509,                0.66771,                0.36281,                0.37546,                 0.2295,                 3.4794,                 2.7687,                 2.1983,              2.609e-05,              2.609e-05,              2.609e-05
                     50,                 3.3014,                   2.47,                 2.2302,                0.68422,                0.36266,                0.37327,                0.22818,                 3.4787,                 2.7442,                 2.1985,             1.5675e-05,             1.5675e-05,             1.5675e-05
