                  epoch,         train/box_loss,         train/cls_loss,         train/dfl_loss,   metrics/precision(B),      metrics/recall(B),       metrics/mAP50(B),    metrics/mAP50-95(B),           val/box_loss,           val/cls_loss,           val/dfl_loss,                 lr/pg0,                 lr/pg1,                 lr/pg2
                     76,                 3.7812,                  2.258,                 1.9959,                0.82741,                0.44931,                0.49887,                0.29465,                  3.843,                 2.0796,                 2.0577,             0.00056105,             0.00056105,             0.00056105
                     77,                 3.6392,                 2.1414,                 1.9853,                0.63367,                0.44893,                0.50382,                0.29398,                 3.8722,                 2.0915,                 2.0586,             0.00055372,             0.00055372,             0.00055372
                     78,                  3.662,                 2.1297,                 1.9934,                0.83553,                0.44535,                0.49947,                0.29252,                 3.8034,                 2.0695,                 2.0557,             0.00054639,             0.00054639,             0.00054639
                     79,                 3.7346,                 2.1642,                 1.9646,                 0.5654,                0.49061,                0.50852,                0.29342,                 3.8482,                 2.1323,                 2.0567,             0.00053906,             0.00053906,             0.00053906
                     80,                  3.711,                 2.1529,                 1.9741,                0.63751,                0.48623,                0.50642,                0.29347,                 3.8459,                 2.1171,                 2.0671,             0.00053172,             0.00053172,             0.00053172
                     81,                 3.6477,                 2.0882,                 1.9873,                0.67891,                0.48913,                0.51593,                0.30183,                 3.8104,                 2.0801,                  2.048,             0.00052439,             0.00052439,             0.00052439
                     82,                 3.6158,                  2.075,                 1.9732,                0.64109,                0.44812,                0.49932,                0.28899,                 3.9229,                 2.1202,                 2.0725,             0.00051706,             0.00051706,             0.00051706
                     83,                 3.6925,                 2.1114,                 1.9702,                0.62431,                0.44677,                0.49873,                0.29338,                 3.8815,                 2.1357,                  2.063,             0.00050973,             0.00050973,             0.00050973
                     84,                 3.6116,                 2.1378,                 1.9701,                0.62973,                0.44646,                0.49862,                0.28939,                 3.9296,                 2.0823,                 2.0649,             0.00050239,             0.00050239,             0.00050239
                     85,                 3.6215,                 2.1317,                  1.967,                   0.58,                0.49339,                0.50323,                0.29038,                 3.8718,                 2.0911,                 2.0553,             0.00049506,             0.00049506,             0.00049506
                     86,                 3.6467,                 2.1155,                 1.9868,                0.60226,                0.49357,                0.50973,                0.29793,                 3.8306,                 2.0946,                 2.0478,             0.00048773,             0.00048773,             0.00048773
                     87,                 3.6162,                  2.096,                  1.965,                0.64229,                0.45147,                0.50505,                0.29863,                 3.8443,                 2.0588,                 2.0419,              0.0004804,              0.0004804,              0.0004804
                     88,                 3.5674,                 2.0682,                 1.9785,                0.58841,                0.49531,                0.50452,                0.29274,                 3.9245,                 2.0852,                 2.0665,             0.00047306,             0.00047306,             0.00047306
                     89,                 3.5527,                 2.0469,                 1.9706,                0.64259,                0.47892,                0.50305,                0.29374,                 3.8663,                 2.0814,                 2.0593,             0.00046573,             0.00046573,             0.00046573
                     90,                 3.7265,                 2.1261,                 1.9633,                0.63256,                0.45038,                0.50484,                0.29858,                 3.8997,                 2.0656,                 2.0526,              0.0004584,              0.0004584,              0.0004584
                     91,                  3.554,                 2.1054,                 1.9679,                0.63782,                 0.4468,                0.50249,                0.29931,                 3.8349,                 2.0588,                 2.0434,             0.00045107,             0.00045107,             0.00045107
                     92,                 3.6034,                 2.0423,                 1.9632,                0.62716,                 0.4496,                0.50436,                0.29491,                 3.8738,                 2.0674,                 2.0517,             0.00044373,             0.00044373,             0.00044373
                     93,                   3.59,                 2.0706,                 1.9807,                0.84512,                 0.4516,                0.50674,                0.29597,                 3.8781,                  2.093,                 2.0481,              0.0004364,              0.0004364,              0.0004364
                     94,                 3.5336,                 2.0344,                 1.9569,                0.84575,                 0.4533,                0.50472,                 0.2999,                 3.8361,                 2.0556,                 2.0418,             0.00042907,             0.00042907,             0.00042907
                     95,                 3.5932,                 2.0575,                 1.9652,                0.84155,                0.44396,                0.50172,                0.29557,                 3.8676,                 2.1052,                 2.0405,             0.00042174,             0.00042174,             0.00042174
                     96,                 3.5157,                  2.001,                 1.9578,                0.64376,                0.44925,                0.50252,                0.29633,                 3.8356,                 2.0837,                 2.0424,              0.0004144,              0.0004144,              0.0004144
                     97,                 3.4883,                 2.0158,                 1.9733,                0.84166,                 0.4557,                0.50922,                 0.3003,                 3.8946,                 2.0314,                 2.0583,             0.00040707,             0.00040707,             0.00040707
                     98,                 3.5649,                 2.0297,                 1.9664,                0.83667,                 0.4478,                 0.4974,                 0.2942,                 3.8809,                 2.0504,                 2.0508,             0.00039974,             0.00039974,             0.00039974
                     99,                 3.5657,                 2.0254,                 1.9639,                0.63985,                 0.4518,                0.50887,                0.29523,                 3.9031,                 2.0692,                 2.0583,             0.00039241,             0.00039241,             0.00039241
                    100,                 3.6253,                 2.0394,                  1.964,                0.62631,                0.49625,                0.51097,                0.30286,                  3.865,                 2.0295,                 2.0418,             0.00038507,             0.00038507,             0.00038507
                    101,                 3.6325,                  2.039,                 1.9486,                0.84366,                0.44831,                0.49878,                0.29629,                 3.9119,                 2.0788,                  2.043,             0.00037774,             0.00037774,             0.00037774
                    102,                 3.5215,                 1.9976,                 1.9408,                0.84815,                0.44847,                0.50372,                0.29956,                 3.8751,                 2.0442,                 2.0463,             0.00037041,             0.00037041,             0.00037041
                    103,                  3.691,                 2.0581,                 1.9564,                0.65269,                0.44678,                0.50451,                0.29733,                 3.9109,                  2.035,                  2.052,             0.00036307,             0.00036307,             0.00036307
                    104,                 3.6187,                 2.0508,                 1.9511,                0.84527,                0.44914,                 0.5039,                0.29713,                 3.9074,                 2.0608,                 2.0484,             0.00035574,             0.00035574,             0.00035574
                    105,                 3.5591,                 1.9902,                 1.9615,                0.83658,                0.45504,                0.50703,                0.29908,                 3.8913,                 2.0287,                 2.0498,             0.00034841,             0.00034841,             0.00034841
                    106,                 3.6907,                 2.0466,                 1.9482,                0.64771,                0.45179,                0.50675,                 0.3013,                 3.8902,                 2.0491,                 2.0458,             0.00034108,             0.00034108,             0.00034108
                    107,                  3.573,                 1.9849,                 1.9479,                0.64411,                0.44593,                0.50273,                0.29408,                 3.9354,                  2.076,                 2.0592,             0.00033374,             0.00033374,             0.00033374
                    108,                 3.5044,                 1.9855,                 1.9525,                0.65498,                0.44851,                0.50646,                0.29691,                 3.9217,                 2.0389,                 2.0511,             0.00032641,             0.00032641,             0.00032641
                    109,                 3.5868,                 1.9925,                 1.9483,                 0.8501,                0.45112,                0.50266,                0.29682,                 3.9102,                  2.048,                 2.0521,             0.00031908,             0.00031908,             0.00031908
                    110,                 3.5046,                 1.9564,                 1.9384,                0.84269,                0.45038,                0.50764,                0.30009,                 3.9215,                 2.0488,                 2.0507,             0.00031175,             0.00031175,             0.00031175
                    111,                 3.6182,                 1.9995,                 1.9461,                0.64086,                0.45566,                0.50563,                0.30141,                 3.8494,                 2.0229,                 2.0437,             0.00030441,             0.00030441,             0.00030441
                    112,                 3.6627,                 2.0403,                 1.9551,                0.64363,                  0.452,                0.50635,                0.30034,                   3.89,                 2.0405,                 2.0376,             0.00029708,             0.00029708,             0.00029708
                    113,                 3.5627,                 2.0393,                 1.9463,                0.83604,                0.45651,                0.50671,                0.30128,                 3.8576,                 2.0116,                 2.0379,             0.00028975,             0.00028975,             0.00028975
                    114,                 3.6129,                 1.9904,                 1.9476,                0.83703,                0.45765,                0.50553,                0.30029,                  3.846,                 2.0367,                 2.0359,             0.00028242,             0.00028242,             0.00028242
                    115,                 3.5027,                 1.9863,                  1.957,                0.84032,                0.44868,                0.50092,                0.29567,                 3.9013,                 2.0395,                 2.0505,             0.00027508,             0.00027508,             0.00027508
                    116,                 3.5598,                 1.9482,                  1.941,                0.84526,                0.45509,                0.50863,                0.29989,                 3.9086,                 2.0461,                  2.047,             0.00026775,             0.00026775,             0.00026775
                    117,                 3.6151,                 1.9904,                 1.9479,                0.84232,                0.45863,                0.51449,                0.30499,                 3.8846,                 2.0097,                 2.0403,             0.00026042,             0.00026042,             0.00026042
                    118,                 3.5625,                 1.9585,                 1.9432,                 0.8488,                0.45457,                0.50657,                0.30084,                  3.903,                 2.0322,                 2.0477,             0.00025309,             0.00025309,             0.00025309
                    119,                 3.6009,                 1.9728,                 1.9467,                0.64999,                0.45444,                0.50767,                0.30149,                 3.9266,                 2.0374,                 2.0433,             0.00024575,             0.00024575,             0.00024575
                    120,                 3.4886,                 1.9422,                 1.9252,                 0.8423,                0.45716,                0.50935,                0.30073,                 3.8837,                 2.0226,                 2.0365,             0.00023842,             0.00023842,             0.00023842
                    121,                 3.4478,                  1.939,                 1.9521,                0.84692,                0.45545,                 0.5076,                0.30167,                 3.9067,                  2.044,                 2.0404,             0.00023109,             0.00023109,             0.00023109
                    122,                 3.4939,                 1.9277,                 1.9405,                0.63594,                0.45871,                0.50853,                0.29803,                 3.9388,                 2.0408,                 2.0485,             0.00022376,             0.00022376,             0.00022376
                    123,                  3.452,                  1.898,                 1.9455,                0.84392,                0.45564,                0.50752,                0.30267,                 3.8807,                 2.0134,                 2.0325,             0.00021642,             0.00021642,             0.00021642
                    124,                 3.5593,                  1.946,                 1.9302,                0.84275,                0.45871,                0.51066,                0.30616,                 3.8852,                 2.0075,                 2.0333,             0.00020909,             0.00020909,             0.00020909
