                  epoch,         train/box_loss,         train/cls_loss,         train/dfl_loss,   metrics/precision(B),      metrics/recall(B),       metrics/mAP50(B),    metrics/mAP50-95(B),           val/box_loss,           val/cls_loss,           val/dfl_loss,                 lr/pg0,                 lr/pg1,                 lr/pg2
                      1,                 2.9416,                 12.318,                 2.7382,                0.30015,                 0.0833,                0.19137,                0.11622,                 2.2083,                 7.7743,                  2.414,             0.00036862,             0.00036862,             0.00036862
                      2,                 1.9714,                 7.8409,                 2.1551,                0.36168,                0.14747,                0.21227,                0.12231,                 1.9902,                 6.2646,                 2.2733,             0.00072432,             0.00072432,             0.00072432
                      3,                 2.0459,                 6.9082,                 2.1467,                0.36805,                0.13442,                0.21173,                0.13904,                 1.9322,                 5.4628,                 2.3315,              0.0010654,              0.0010654,              0.0010654
                      4,                 2.0362,                 5.5389,                  2.243,                0.26427,                0.07767,                0.10022,                0.04494,                 1.9745,                 4.3407,                 2.4519,               0.001045,               0.001045,               0.001045
                      5,                 2.0162,                 5.3151,                  2.258,                0.49951,                0.08663,                0.14851,                0.06549,                 1.9201,                 5.0377,                 2.3419,               0.001023,               0.001023,               0.001023
                      6,                 2.0387,                 4.9656,                 2.2917,                0.50947,                0.09977,                0.12649,                0.06424,                 2.0445,                 4.2868,                 2.3509,               0.001001,               0.001001,               0.001001
                      7,                 1.8899,                 4.8241,                 2.1849,                0.51946,                0.09698,                0.16266,                0.08789,                 1.9678,                 3.9213,                 2.3043,             0.00097901,             0.00097901,             0.00097901
                      8,                 2.1275,                 4.6357,                 2.3618,                0.53361,                0.10791,                0.11948,                0.05972,                 2.1215,                  4.008,                 2.3507,             0.00095702,             0.00095702,             0.00095702
                      9,                 2.0693,                 4.5699,                 2.2765,                0.54145,                0.10977,                 0.1306,                0.06946,                  2.017,                 3.5271,                 2.2814,             0.00093502,             0.00093502,             0.00093502
                     10,                 2.1294,                  4.271,                 2.1801,                 0.5382,                0.11035,                0.13235,                0.06135,                 2.1869,                 4.2529,                 2.3622,             0.00091302,             0.00091302,             0.00091302
                     11,                 1.9655,                 3.9335,                 2.2892,                0.54774,                0.11373,                0.13109,                0.07046,                 2.0716,                 3.8973,                 2.2954,             0.00089102,             0.00089102,             0.00089102
                     12,                 2.1681,                 4.1424,                 2.2253,                  0.547,                0.10642,                0.13005,                0.06677,                 2.3167,                 3.8741,                 2.4072,             0.00086902,             0.00086902,             0.00086902
                     13,                 2.1646,                 3.7582,                 2.3141,                0.54655,                0.12212,                0.13709,                0.07495,                 2.0878,                 3.5564,                 2.3039,             0.00084703,             0.00084703,             0.00084703
                     14,                 2.1338,                 3.8297,                 2.3121,                0.54177,                0.11581,                0.13048,                 0.0669,                 2.6086,                 4.8307,                 2.6222,             0.00082503,             0.00082503,             0.00082503
                     15,                 2.2753,                 3.7446,                 2.3055,                0.55256,                0.11181,                0.13229,                0.07255,                 2.2858,                 3.5238,                  2.276,             0.00080303,             0.00080303,             0.00080303
                     16,                  2.295,                 3.7508,                 2.3249,                0.55897,                0.12395,                0.14824,                0.07923,                 2.2045,                 3.7628,                 2.2974,             0.00078103,             0.00078103,             0.00078103
                     17,                  2.281,                 3.4394,                 2.3409,                0.55492,                0.12747,                0.14416,                0.07613,                 2.3092,                 3.2946,                 2.2816,             0.00075904,             0.00075904,             0.00075904
                     18,                 2.1026,                 3.1386,                 2.2309,                0.55996,                0.12497,                0.14397,                0.07794,                 2.2092,                 3.1417,                  2.201,             0.00073704,             0.00073704,             0.00073704
                     19,                 2.3305,                 3.2401,                 2.2845,                0.53844,                0.12488,                0.14016,                0.07648,                 2.2856,                 3.1029,                 2.2347,             0.00071504,             0.00071504,             0.00071504
                     20,                  2.178,                 3.0005,                 2.1667,                0.55962,                 0.1336,                0.15017,                0.07946,                 2.2156,                 4.1452,                 2.1902,             0.00069304,             0.00069304,             0.00069304
                     21,                 2.4037,                 3.1114,                 2.1688,                0.56067,                0.13016,                0.15334,                0.08517,                 2.2566,                 3.5881,                 2.2414,             0.00067104,             0.00067104,             0.00067104
                     22,                 2.2269,                 2.8036,                 2.3119,                0.56369,                0.13735,                 0.1577,                0.08484,                 2.3729,                 4.2216,                 2.2226,             0.00064905,             0.00064905,             0.00064905
                     23,                 2.4387,                 3.0021,                 2.2444,                0.55641,                0.12663,                0.14689,                0.08188,                 2.3879,                 2.9231,                 2.1982,             0.00062705,             0.00062705,             0.00062705
                     24,                 2.4657,                 3.0794,                 2.2373,                0.56424,                0.12826,                0.14973,                0.08462,                 2.3536,                 3.2022,                 2.1671,             0.00060505,             0.00060505,             0.00060505
                     25,                 2.3897,                  2.932,                  2.244,                0.56018,                0.12864,                0.15681,                0.08462,                 2.7236,                  3.038,                  2.387,             0.00058305,             0.00058305,             0.00058305
                     26,                 2.6091,                 3.1808,                 2.2776,                0.56728,                0.13174,                0.15353,                0.08447,                 2.4046,                 2.8119,                 2.2343,             0.00056105,             0.00056105,             0.00056105
                     27,                 2.3336,                 2.8358,                 2.1252,                0.38424,                0.15158,                0.15868,                0.09077,                 2.3723,                 2.8214,                 2.1713,             0.00053906,             0.00053906,             0.00053906
                     28,                 2.3473,                 2.8727,                 2.2126,                 0.3383,                0.14127,                0.15813,                0.09099,                 2.4502,                  2.937,                 2.1906,             0.00051706,             0.00051706,             0.00051706
                     29,                 2.4481,                 2.7809,                 2.1794,                0.56623,                 0.1407,                0.16168,                0.09393,                 2.4374,                  2.797,                 2.2008,             0.00049506,             0.00049506,             0.00049506
                     30,                 2.4869,                 2.7359,                 2.1607,                0.56351,                0.13535,                0.15738,                0.08477,                  2.678,                 3.2848,                 2.2847,             0.00047306,             0.00047306,             0.00047306
                     31,                 2.3788,                 2.6678,                 2.1948,                0.36582,                0.13477,                0.16286,                0.09042,                 2.5194,                  3.293,                 2.1998,             0.00045107,             0.00045107,             0.00045107
                     32,                 2.4657,                 2.7623,                 2.1698,                 0.5647,                0.13291,                0.15754,                0.09241,                 2.4467,                  2.532,                 2.1289,             0.00042907,             0.00042907,             0.00042907
                     33,                 2.3771,                 2.5783,                 2.1094,                0.56616,                0.13533,                0.16196,                0.08822,                 2.6149,                 3.1787,                  2.204,             0.00040707,             0.00040707,             0.00040707
                     34,                 2.6466,                 2.9192,                 2.1107,                 0.4098,                0.16089,                0.16644,                0.09509,                 2.6164,                 2.6897,                 2.2707,             0.00038507,             0.00038507,             0.00038507
                     35,                 2.6065,                 2.6667,                 2.2768,                0.56482,                0.13802,                0.16607,                 0.0919,                  2.574,                 2.7921,                 2.1921,             0.00036307,             0.00036307,             0.00036307
                     36,                 2.5347,                 2.4972,                 2.1146,                0.56751,                0.13605,                0.15789,                0.08929,                 2.5864,                 2.5466,                 2.1692,             0.00034108,             0.00034108,             0.00034108
                     37,                 2.4609,                 2.4266,                 2.0725,                0.56795,                0.13954,                0.15956,                0.08777,                 2.6214,                  2.695,                 2.1791,             0.00031908,             0.00031908,             0.00031908
                     38,                 2.5138,                 2.5204,                  2.076,                0.57243,                 0.1407,                0.17198,                0.09884,                 2.4925,                 3.3982,                  2.134,             0.00029708,             0.00029708,             0.00029708
                     39,                   2.51,                 2.6725,                 2.1064,                0.36608,                0.13721,                0.17112,                 0.0972,                 2.6679,                 3.2903,                 2.1581,             0.00027508,             0.00027508,             0.00027508
                     40,                 2.6472,                 2.5817,                 2.1482,                0.56929,                0.14174,                0.16182,                0.08993,                 2.6873,                 3.0539,                 2.1615,             0.00025309,             0.00025309,             0.00025309
                     41,                 1.8783,                 2.0137,                 1.5216,                0.57117,                0.14174,                0.16628,                0.09231,                 2.5657,                 2.7863,                 2.1324,             0.00023109,             0.00023109,             0.00023109
                     42,                 1.9256,                 2.0953,                 1.5896,                0.35088,                0.14628,                0.16273,                0.09122,                 2.7792,                 2.3854,                   2.21,             0.00020909,             0.00020909,             0.00020909
                     43,                 1.8524,                 1.9491,                 1.6056,                0.56666,                0.13826,                 0.1637,                0.09253,                   2.65,                 2.2937,                 2.1314,             0.00018709,             0.00018709,             0.00018709
                     44,                  1.882,                 1.8454,                 1.5092,                0.56655,                0.13837,                0.16281,                0.08993,                 2.6308,                 2.2841,                 2.1243,             0.00016509,             0.00016509,             0.00016509
                     45,                 1.7827,                 1.8247,                  1.429,                0.36703,                0.14199,                0.16531,                0.09266,                 2.7031,                 2.3621,                 2.1445,              0.0001431,              0.0001431,              0.0001431
                     46,                  1.767,                  1.676,                 1.4018,                0.36758,                0.14058,                0.16036,                0.09006,                  2.614,                 2.7679,                 2.0982,              0.0001211,              0.0001211,              0.0001211
                     47,                 1.7083,                 1.6115,                 1.4025,                0.36686,                0.13977,                0.15996,                0.08976,                   2.69,                  2.436,                 2.1176,             9.9101e-05,             9.9101e-05,             9.9101e-05
                     48,                 1.7643,                 1.7547,                 1.4029,                0.36956,                 0.1399,                0.16474,                0.09294,                 2.6655,                 2.4528,                 2.0995,             7.7103e-05,             7.7103e-05,             7.7103e-05
                     49,                 1.7684,                 1.6286,                 1.3979,                0.36889,                0.13977,                0.16528,                0.09464,                 2.6636,                 2.5046,                 2.0924,             5.5106e-05,             5.5106e-05,             5.5106e-05
                     50,                 1.9069,                 1.7958,                 1.4774,                0.37445,                 0.1357,                0.16414,                0.09304,                 2.6833,                 2.3896,                  2.092,             3.3108e-05,             3.3108e-05,             3.3108e-05
