                  epoch,         train/box_loss,         train/cls_loss,         train/dfl_loss,   metrics/precision(B),      metrics/recall(B),       metrics/mAP50(B),    metrics/mAP50-95(B),           val/box_loss,           val/cls_loss,           val/dfl_loss,            replay_loss,                 lr/pg0,                 lr/pg1,                 lr/pg2
                     14,                 2.1197,                 3.3283,                 2.2616,                0.34408,                0.21291,                0.18767,                0.11306,                 2.5423,                 5.3856,                  2.554,             0.00015858,             0.00039061,             0.00039061,             0.00039061
                     15,                 2.0962,                 3.0986,                 2.2458,                0.42337,                0.17161,                 0.1858,                0.11216,                 2.5214,                 5.8827,                 2.5657,                      0,             0.00038019,             0.00038019,             0.00038019
                     16,                 2.1868,                 3.0745,                 2.2256,                0.34075,                0.19439,                0.17874,                0.10985,                  2.756,                 6.3053,                 2.6319,             0.00013718,             0.00036978,             0.00036978,             0.00036978
                     17,                 2.0881,                 3.0714,                 2.2332,                 0.2849,                0.21573,                0.19494,                0.11584,                   2.63,                 5.6491,                 2.5411,                      0,             0.00035936,             0.00035936,             0.00035936
                     18,                 2.1832,                 2.8424,                 2.1624,                0.31962,                0.21684,                0.20139,                0.12265,                 2.8091,                 5.9698,                 2.5707,             0.00033494,             0.00034895,             0.00034895,             0.00034895
                     19,                  2.124,                 2.7715,                 2.2094,                  0.312,                0.18808,                0.18213,                0.11298,                 2.8232,                 7.1426,                 2.5872,             4.1277e-05,             0.00033853,             0.00033853,             0.00033853
                     20,                 2.1581,                 2.7718,                 2.1751,                0.43948,                0.20402,                 0.2001,                 0.1189,                 3.0165,                 6.6797,                 2.6343,                      0,             0.00032812,             0.00032812,             0.00032812
                     21,                 2.2192,                 2.8549,                 2.1704,                0.34354,                 0.2242,                 0.2092,                0.12904,                 2.9827,                 6.7664,                 2.5907,             0.00010147,              0.0003177,              0.0003177,              0.0003177
                     22,                 2.1681,                  2.678,                 2.1569,                0.30632,                0.20838,                0.19519,                0.11932,                 3.3222,                 6.8837,                 2.6641,              0.0067226,             0.00030729,             0.00030729,             0.00030729
                     23,                 2.1637,                 2.6459,                 2.1552,                0.37424,                0.22862,                 0.2195,                 0.1304,                 2.9071,                 6.6377,                 2.5521,             1.8255e-05,             0.00029687,             0.00029687,             0.00029687
                     24,                 2.2626,                 2.6422,                 2.1478,                0.37343,                 0.2265,                0.22428,                0.13673,                 3.1872,                 6.8159,                 2.6081,             3.1664e-05,             0.00028646,             0.00028646,             0.00028646
                     25,                 2.2168,                 2.5569,                 2.1405,                0.37654,                0.22875,                0.23489,                0.14195,                 3.1828,                 5.9561,                  2.569,                      0,             0.00027604,             0.00027604,             0.00027604
                     26,                 2.1352,                  2.495,                  2.148,                0.40582,                0.24309,                0.23615,                0.14618,                 3.1309,                 6.1916,                 2.5637,             2.4029e-05,             0.00026563,             0.00026563,             0.00026563
                     27,                  2.311,                 2.6401,                 2.1337,                0.36138,                0.21904,                0.21416,                0.13237,                 3.2528,                 7.4313,                 2.6074,                      0,             0.00025522,             0.00025522,             0.00025522
                     28,                 2.1942,                 2.4907,                 2.1237,                0.42377,                0.21623,                0.22825,                0.13983,                 3.1612,                 7.1897,                 2.5557,              0.0042939,              0.0002448,              0.0002448,              0.0002448
                     29,                 2.2674,                  2.456,                 2.1083,                0.47007,                0.22589,                0.22999,                0.14224,                 3.0548,                 6.6907,                 2.4977,              7.719e-05,             0.00023439,             0.00023439,             0.00023439
                     30,                 2.2446,                 2.3684,                 2.0958,                0.39065,                0.26082,                0.24758,                 0.1512,                 3.0946,                 6.2158,                 2.4952,                      0,             0.00022397,             0.00022397,             0.00022397
                     31,                 2.3313,                  2.371,                 2.1061,                0.44907,                0.25669,                0.25343,                 0.1539,                   3.14,                  6.209,                 2.5119,             0.00016965,             0.00021356,             0.00021356,             0.00021356
                     32,                 2.1838,                 2.3402,                 2.1008,                0.40861,                 0.2501,                0.24987,                0.15217,                 3.2754,                 6.4949,                 2.5362,             0.00036081,             0.00020314,             0.00020314,             0.00020314
                     33,                 2.3169,                 2.4143,                 2.0806,                0.39857,                0.23244,                0.23677,                0.14371,                 3.4222,                 7.4231,                 2.6138,             3.6608e-05,             0.00019273,             0.00019273,             0.00019273
                     34,                 2.2196,                 2.3131,                 2.0904,                0.39678,                 0.2437,                 0.2373,                0.14989,                 3.4118,                  6.979,                  2.561,             0.00016512,             0.00018231,             0.00018231,             0.00018231
                     35,                 2.2414,                 2.2411,                 2.0907,                0.55062,                0.23133,                0.25262,                0.15631,                 3.4708,                 6.9584,                 2.5688,                      0,              0.0001719,              0.0001719,              0.0001719
                     36,                   2.23,                 2.1601,                 2.0664,                0.53421,                0.25046,                0.24608,                0.15376,                 3.5243,                 7.0292,                 2.5891,              0.0037462,             0.00016148,             0.00016148,             0.00016148
                     37,                 2.2991,                 2.2629,                 2.0721,                0.43682,                0.24079,                0.24562,                 0.1563,                 3.5282,                 7.3855,                 2.5768,              0.0016374,             0.00015107,             0.00015107,             0.00015107
                     38,                 2.3295,                 2.1837,                 2.0515,                0.39338,                0.24153,                0.24944,                0.15825,                 3.5245,                 6.9925,                 2.5663,             4.8345e-05,             0.00014065,             0.00014065,             0.00014065
                     39,                 2.2258,                 2.1154,                 2.0451,                0.39006,                0.23516,                0.23314,                0.14561,                 3.7748,                 7.8694,                 2.6559,             0.00097432,             0.00013024,             0.00013024,             0.00013024
                     40,                 2.2605,                 2.1975,                 2.0462,                0.53476,                0.22752,                0.24687,                0.15681,                 3.6995,                 7.0803,                 2.5908,                      0,             0.00011982,             0.00011982,             0.00011982
                     41,                 2.3635,                 2.0725,                 1.9917,                0.39324,                 0.2518,                0.24983,                0.15794,                 3.6433,                  6.799,                 2.5557,                      0,             0.00010941,             0.00010941,             0.00010941
                     42,                 2.5049,                 2.0766,                 2.0183,                0.38047,                0.24837,                0.24348,                 0.1531,                 3.8121,                 7.4187,                 2.6155,                      0,             9.8993e-05,             9.8993e-05,             9.8993e-05
                     43,                 2.3121,                 2.0769,                 2.0221,                0.40744,                0.22662,                0.24575,                0.15602,                 3.7879,                 7.3489,                 2.5992,                      0,             8.8578e-05,             8.8578e-05,             8.8578e-05
                     44,                  2.354,                 2.0302,                 2.0051,                0.37233,                 0.2436,                0.25655,                0.16321,                 3.8118,                 7.0951,                 2.5919,                      0,             7.8164e-05,             7.8164e-05,             7.8164e-05
                     45,                 2.3035,                   1.94,                 1.9889,                0.44216,                0.23581,                0.24628,                0.15833,                 3.8351,                 7.2101,                 2.5906,                      0,             6.7749e-05,             6.7749e-05,             6.7749e-05
                     46,                 2.3745,                 2.0112,                 2.0135,                0.50613,                0.23621,                0.25053,                0.16083,                   3.91,                 7.2367,                 2.6088,                      0,             5.7334e-05,             5.7334e-05,             5.7334e-05
                     47,                 2.4061,                  1.999,                 1.9929,                0.49863,                0.23093,                0.25027,                0.16174,                 3.9893,                 7.6157,                 2.6391,             2.7259e-05,             4.6919e-05,             4.6919e-05,             4.6919e-05
                     48,                 2.3108,                 1.9291,                 1.9989,                0.54115,                0.23027,                0.26053,                0.16668,                 3.9937,                 7.1966,                 2.6207,             0.00011409,             3.6504e-05,             3.6504e-05,             3.6504e-05
                     49,                 2.4239,                 1.9003,                 1.9824,                0.52285,                0.23285,                0.25865,                0.16662,                 3.9954,                 7.4824,                 2.6255,                      0,              2.609e-05,              2.609e-05,              2.609e-05
                     50,                 2.3566,                 1.8845,                 1.9678,                0.53465,                0.23238,                0.25669,                0.16499,                 4.0233,                 7.4767,                 2.6275,                      0,             1.5675e-05,             1.5675e-05,             1.5675e-05
