                  epoch,         train/box_loss,         train/cls_loss,         train/dfl_loss,   metrics/precision(B),      metrics/recall(B),       metrics/mAP50(B),    metrics/mAP50-95(B),           val/box_loss,           val/cls_loss,           val/dfl_loss,                 lr/pg0,                 lr/pg1,                 lr/pg2
                     35,                  2.803,                 4.0644,                 2.2854,                0.15228,                0.53823,                0.34969,                0.18868,                 2.9147,                 5.2916,                 2.2685,              0.0004085,              0.0004085,              0.0004085
                     36,                  2.933,                 4.3328,                 2.1365,                0.20737,                0.52806,                0.41266,                0.22916,                  2.891,                 5.5205,                 2.2624,             0.00038375,             0.00038375,             0.00038375
                     37,                 2.9666,                 4.2396,                 2.0972,                0.15553,                0.53708,                0.35938,                0.20332,                  2.863,                 5.1485,                 2.2551,               0.000359,               0.000359,               0.000359
                     38,                 2.9913,                 3.9323,                 2.0949,                0.19449,                 0.5128,                0.37296,                0.20976,                 2.9344,                 5.8534,                 2.2553,             0.00033425,             0.00033425,             0.00033425
                     39,                 3.0447,                 4.1591,                 2.1589,                0.20689,                0.53492,                0.39466,                0.22382,                 2.9957,                 5.2738,                 2.2589,              0.0003095,              0.0003095,              0.0003095
                     40,                 3.2244,                 4.1442,                 2.2069,                0.29735,                 0.3967,                0.34138,                0.18666,                  3.187,                 5.2785,                 2.2957,             0.00028475,             0.00028475,             0.00028475
                     41,                 2.2967,                 3.7392,                 1.6759,                 0.2661,                 0.4318,                0.38511,                0.23062,                 3.0337,                 6.8853,                 2.2828,                0.00026,                0.00026,                0.00026
                     42,                 2.3061,                 3.5193,                 1.7036,                0.22202,                 0.4938,                0.37337,                0.21241,                 3.1111,                  6.112,                 2.2865,             0.00023525,             0.00023525,             0.00023525
                     43,                 2.2181,                 3.3945,                 1.6944,                0.23377,                0.46485,                0.36209,                0.20736,                 3.0945,                 6.4147,                 2.2716,              0.0002105,              0.0002105,              0.0002105
                     44,                 2.2704,                 3.2746,                 1.6772,                 0.2312,                 0.4817,                0.37915,                0.21415,                 3.1225,                 6.4253,                 2.2727,             0.00018575,             0.00018575,             0.00018575
                     45,                 2.4112,                 3.3702,                 1.6531,                0.19749,                0.48794,                 0.3538,                0.20062,                 3.1145,                 6.1247,                 2.2724,               0.000161,               0.000161,               0.000161
                     46,                 2.2731,                 3.0796,                 1.5127,                0.26661,                0.46193,                0.39037,                0.22777,                 3.0397,                 6.5982,                 2.2543,             0.00013625,             0.00013625,             0.00013625
                     47,                 2.2213,                 3.0662,                 1.5699,                0.22616,                0.49949,                0.39094,                0.22333,                 3.1246,                 6.1916,                 2.2674,              0.0001115,              0.0001115,              0.0001115
                     48,                 2.2071,                 3.2007,                 1.5851,                0.20471,                0.50449,                0.36928,                0.21125,                 3.1084,                 6.0376,                 2.2571,              8.675e-05,              8.675e-05,              8.675e-05
                     49,                  2.276,                 3.2085,                 1.5877,                0.19495,                0.50203,                0.36565,                0.20737,                 3.1256,                 6.0919,                 2.2553,                6.2e-05,                6.2e-05,                6.2e-05
                     50,                 2.2622,                  3.073,                 1.6422,                0.22027,                 0.4978,                0.38069,                0.21829,                 3.1236,                 6.1524,                 2.2504,              3.725e-05,              3.725e-05,              3.725e-05
