                  epoch,         train/box_loss,         train/cls_loss,         train/dfl_loss,   metrics/precision(B),      metrics/recall(B),       metrics/mAP50(B),    metrics/mAP50-95(B),           val/box_loss,           val/cls_loss,           val/dfl_loss,            replay_loss,                 lr/pg0,                 lr/pg1,                 lr/pg2
                     33,                 2.0358,                 2.4811,                 2.1794,                0.42264,                0.13081,                0.14891,                0.08182,                 1.9921,                 27.153,                 2.1394,                0.85898,               0.000458,               0.000458,               0.000458
                     34,                  2.059,                 2.5195,                 2.2136,                0.44055,                0.14651,                0.16341,                0.09138,                  1.994,                 17.238,                 2.1076,                0.65597,             0.00043325,             0.00043325,             0.00043325
                     35,                 1.8807,                  2.441,                 2.1987,                0.44768,                0.14738,                  0.165,                0.08837,                 2.0185,                 11.736,                 2.1239,                 2.0511,              0.0004085,              0.0004085,              0.0004085
                     36,                  2.084,                 2.4221,                 2.1155,                0.42781,                0.14026,                0.15529,                0.08613,                  1.945,                 15.102,                 2.1107,                 2.3084,             0.00038375,             0.00038375,             0.00038375
                     37,                 1.9315,                  2.413,                 2.2488,                0.43144,                0.14288,                0.15743,                0.08616,                 1.9563,                  15.65,                 2.0862,                0.22484,               0.000359,               0.000359,               0.000359
                     38,                 1.9503,                 2.3022,                 2.1616,                0.44413,                0.14186,                0.16226,                0.09175,                 1.9684,                 15.072,                 2.0969,                 2.9097,             0.00033425,             0.00033425,             0.00033425
                     39,                 1.9327,                  2.419,                 2.2043,                 0.4396,                0.13735,                0.15949,                0.08949,                 2.0109,                 16.485,                 2.1231,                0.53919,              0.0003095,              0.0003095,              0.0003095
                     40,                 1.9901,                 2.3208,                 2.1319,                0.43624,                0.13585,                0.15953,                0.08939,                 2.0287,                 13.656,                 2.1347,                0.95599,             0.00028475,             0.00028475,             0.00028475
                     41,                 1.8978,                  2.418,                 2.2453,                0.43676,                0.14084,                0.16142,                0.09284,                 1.9905,                 15.382,                 2.1199,                 1.5829,                0.00026,                0.00026,                0.00026
                     42,                 1.8801,                 2.3604,                 2.2493,                  0.436,                0.14172,                0.15934,                 0.0922,                 1.9753,                 14.403,                 2.1155,                0.80633,             0.00023525,             0.00023525,             0.00023525
                     43,                 1.9044,                 2.4428,                 2.2832,                0.44311,                0.13518,                  0.157,                0.08892,                 2.0615,                 12.628,                  2.115,                0.80484,              0.0002105,              0.0002105,              0.0002105
                     44,                 1.8873,                 2.2818,                 2.2703,                0.44015,                0.13669,                0.15708,                0.08967,                 2.0274,                 14.605,                 2.1085,                0.79698,             0.00018575,             0.00018575,             0.00018575
                     45,                 2.0977,                 2.2828,                 2.2115,                 0.4436,                0.14186,                0.16114,                0.09224,                 1.9693,                 13.317,                  2.092,                 3.1367,               0.000161,               0.000161,               0.000161
                     46,                 1.9915,                  2.273,                 2.2643,                0.43775,                0.13983,                0.16012,                0.09028,                 2.0208,                 14.822,                 2.1078,                0.68728,             0.00013625,             0.00013625,             0.00013625
                     47,                 2.0777,                 2.5276,                 2.3205,                0.44257,                0.14273,                 0.1628,                0.09101,                 2.0668,                  13.96,                 2.1302,                0.49745,              0.0001115,              0.0001115,              0.0001115
                     48,                  1.969,                 2.2924,                 2.2585,                0.44543,                 0.1442,                0.16485,                0.09228,                 2.0962,                 13.212,                 2.1496,                 1.3816,              8.675e-05,              8.675e-05,              8.675e-05
                     49,                 1.9345,                 2.4215,                 2.3225,                0.44719,                0.14331,                0.16607,                0.09304,                 2.0909,                 12.214,                  2.138,                 2.3196,                6.2e-05,                6.2e-05,                6.2e-05
                     50,                 1.9409,                 2.2809,                 2.2689,                0.45059,                0.14549,                0.16748,                  0.095,                 2.0556,                 10.995,                 2.1282,                 2.1948,              3.725e-05,              3.725e-05,              3.725e-05
