                  epoch,         train/box_loss,         train/cls_loss,         train/dfl_loss,   metrics/precision(B),      metrics/recall(B),       metrics/mAP50(B),    metrics/mAP50-95(B),           val/box_loss,           val/cls_loss,           val/dfl_loss,                 lr/pg0,                 lr/pg1,                 lr/pg2
                     34,                 2.1022,                 1.7229,                 1.9241,                0.65012,                0.46723,                 0.5352,                0.31441,                 3.4035,                 2.3856,                 2.1831,             0.00038507,             0.00038507,             0.00038507
                     35,                 2.0986,                 1.7116,                 1.9437,                 0.6477,                0.47543,                0.53805,                0.31614,                 3.2489,                 2.3667,                 2.1649,             0.00036307,             0.00036307,             0.00036307
                     36,                 1.9368,                 1.7301,                 1.9381,                0.64543,                 0.4731,                 0.5391,                0.31526,                 3.3583,                 2.4036,                  2.165,             0.00034108,             0.00034108,             0.00034108
                     37,                 2.0069,                 1.7076,                   1.93,                0.64384,                0.47508,                 0.5361,                0.31619,                 3.3146,                 2.3488,                 2.1631,             0.00031908,             0.00031908,             0.00031908
                     38,                 2.1716,                 1.6929,                 1.9107,                0.64485,                0.47767,                0.54098,                0.31601,                 3.4275,                 2.3392,                 2.1711,             0.00029708,             0.00029708,             0.00029708
                     39,                 2.0484,                 1.6368,                 1.9336,                0.64838,                 0.4811,                0.54318,                0.32344,                 3.3298,                 2.2903,                 2.1543,             0.00027508,             0.00027508,             0.00027508
                     40,                 2.1643,                 1.6485,                 1.9162,                0.64176,                 0.4742,                0.53624,                0.31178,                 3.4941,                 2.3196,                  2.175,             0.00025309,             0.00025309,             0.00025309
                     41,                 2.0675,                 1.7837,                 1.9777,                0.64609,                0.46985,                0.53319,                 0.3134,                 3.4195,                 2.3869,                 2.1676,             0.00023109,             0.00023109,             0.00023109
                     42,                 2.0134,                 1.7052,                 1.9934,                0.64213,                0.47644,                0.53664,                0.31735,                 3.4338,                 2.3418,                 2.1498,             0.00020909,             0.00020909,             0.00020909
                     43,                 2.0591,                 1.7252,                 1.9844,                0.65229,                0.47615,                0.54066,                0.32335,                 3.4639,                 2.3245,                 2.1629,             0.00018709,             0.00018709,             0.00018709
                     44,                 2.0109,                 1.6864,                 1.9571,                0.65266,                0.47737,                0.54337,                0.32278,                 3.4825,                 2.3349,                 2.1498,             0.00016509,             0.00016509,             0.00016509
                     45,                 2.0751,                  1.704,                 1.9574,                0.64643,                0.47326,                0.53862,                0.32205,                 3.4892,                 2.3363,                 2.1477,              0.0001431,              0.0001431,              0.0001431
                     46,                 2.0254,                 1.7198,                 1.9523,                0.63334,                0.48059,                0.53825,                0.31909,                 3.5292,                 2.3339,                 2.1564,              0.0001211,              0.0001211,              0.0001211
                     47,                 2.0638,                 1.7391,                 1.9565,                 0.6387,                0.47908,                0.53999,                0.32241,                 3.5476,                 2.3652,                 2.1526,             9.9101e-05,             9.9101e-05,             9.9101e-05
                     48,                 2.1516,                 1.7302,                 1.9413,                0.64189,                 0.4774,                0.53997,                 0.3202,                 3.5928,                  2.377,                 2.1601,             7.7103e-05,             7.7103e-05,             7.7103e-05
                     49,                 2.0729,                 1.6716,                 1.9537,                0.64091,                0.47429,                0.53825,                 0.3218,                 3.5811,                 2.3995,                 2.1514,             5.5106e-05,             5.5106e-05,             5.5106e-05
                     50,                 2.1459,                 1.6923,                   1.95,                0.63999,                0.47708,                0.54004,                0.32391,                 3.5833,                 2.3785,                 2.1509,             3.3108e-05,             3.3108e-05,             3.3108e-05
