                  epoch,         train/box_loss,         train/cls_loss,         train/dfl_loss,   metrics/precision(B),      metrics/recall(B),       metrics/mAP50(B),    metrics/mAP50-95(B),           val/box_loss,           val/cls_loss,           val/dfl_loss,                 lr/pg0,                 lr/pg1,                 lr/pg2
                     34,                 3.2973,                 2.5382,                 2.1212,                0.26549,                0.15311,                 0.1623,                0.09368,                 3.4848,                 3.0111,                 2.1759,             0.00018231,             0.00018231,             0.00018231
                     35,                 3.1843,                  2.386,                 2.1079,                0.27021,                0.15395,                0.16324,                 0.0951,                 3.5181,                 2.7394,                  2.183,              0.0001719,              0.0001719,              0.0001719
                     36,                 3.2609,                  2.469,                 2.1166,                0.27025,                0.15643,                0.16527,                0.09637,                 3.5016,                 3.1627,                 2.1813,             0.00016148,             0.00016148,             0.00016148
                     37,                 3.2911,                 2.3865,                 2.1099,                0.26971,                0.15533,                0.16561,                0.09756,                 3.4254,                  2.996,                  2.166,             0.00015107,             0.00015107,             0.00015107
                     38,                 3.1921,                 2.2573,                 2.0953,                0.26903,                0.15313,                0.16495,                0.09691,                 3.4803,                 3.0727,                 2.1763,             0.00014065,             0.00014065,             0.00014065
                     39,                 3.2251,                 2.3589,                 2.0743,                0.26776,                0.15353,                0.16413,                0.09639,                 3.4495,                  3.219,                  2.153,             0.00013024,             0.00013024,             0.00013024
                     40,                 3.2701,                 2.3268,                 2.1012,                0.27029,                0.15384,                0.16582,                0.09776,                 3.4928,                 2.7385,                 2.1622,             0.00011982,             0.00011982,             0.00011982
                     41,                 3.3501,                  3.092,                 2.1404,                0.27067,                0.15304,                0.16497,                0.09808,                  3.496,                 2.7001,                 2.1669,             0.00010941,             0.00010941,             0.00010941
                     42,                  3.329,                 3.4312,                 2.1558,                 0.2691,                0.15392,                0.16434,                0.09642,                 3.5334,                 2.9479,                 2.1716,             9.8993e-05,             9.8993e-05,             9.8993e-05
                     43,                 3.1865,                 3.4322,                 2.1057,                0.26662,                0.15483,                  0.164,                0.09722,                 3.5547,                 3.6469,                 2.1699,             8.8578e-05,             8.8578e-05,             8.8578e-05
                     44,                 3.2811,                 2.9292,                 2.1337,                 0.2688,                0.15593,                0.16588,                0.09881,                 3.5177,                 2.6153,                 2.1597,             7.8164e-05,             7.8164e-05,             7.8164e-05
                     45,                 3.2956,                 2.9757,                 2.1393,                0.26685,                0.15523,                0.16505,                0.09781,                 3.5742,                 2.5995,                 2.1694,             6.7749e-05,             6.7749e-05,             6.7749e-05
                     46,                 3.2302,                 2.8727,                 2.1136,                0.26888,                  0.154,                0.16535,                0.09924,                 3.4916,                 2.8511,                 2.1386,             5.7334e-05,             5.7334e-05,             5.7334e-05
                     47,                 3.3259,                 2.8611,                 2.1378,                0.26732,                0.15588,                 0.1656,                0.09858,                 3.5738,                 2.5128,                  2.158,             4.6919e-05,             4.6919e-05,             4.6919e-05
                     48,                 3.4048,                 2.9226,                 2.1271,                 0.2685,                0.15621,                0.16636,                0.09951,                 3.5459,                   2.71,                 2.1515,             3.6504e-05,             3.6504e-05,             3.6504e-05
                     49,                 3.3057,                 2.9694,                 2.1224,                0.27001,                0.15477,                0.16617,                0.09924,                 3.5596,                 2.5403,                 2.1573,              2.609e-05,              2.609e-05,              2.609e-05
                     50,                 3.4447,                 3.2052,                 2.1133,                0.26967,                0.15565,                0.16634,                0.09996,                 3.5399,                 2.5942,                 2.1497,             1.5675e-05,             1.5675e-05,             1.5675e-05
