                  epoch,         train/box_loss,         train/cls_loss,         train/dfl_loss,   metrics/precision(B),      metrics/recall(B),       metrics/mAP50(B),    metrics/mAP50-95(B),           val/box_loss,           val/cls_loss,           val/dfl_loss,                 lr/pg0,                 lr/pg1,                 lr/pg2
                      1,                 2.5115,                 9.2702,                 2.5782,                0.31382,                 0.0127,                0.01738,                0.00743,                 2.4002,                 8.8186,                 2.2788,             0.00055146,             0.00055146,             0.00055146
                      2,                  2.642,                 8.2929,                 2.5279,                0.67809,                0.00946,                0.01275,                0.00465,                 2.5972,                 8.1029,                 2.2678,              0.0010852,              0.0010852,              0.0010852
                      3,                 2.5853,                 7.3066,                 2.4673,                0.68181,                0.01767,                 0.0182,                0.00638,                 2.4107,                 8.6071,                 2.3263,              0.0015969,              0.0015969,              0.0015969
                      4,                 2.6052,                 7.0609,                 2.4733,                0.66286,                0.01232,                0.01308,                0.00477,                 2.3869,                 7.8957,                 2.2885,               0.001568,               0.001568,               0.001568
                      5,                 2.4247,                 6.6957,                 2.4242,                0.15695,                0.00983,                   0.01,                0.00368,                 2.3576,                 7.7308,                 2.2568,               0.001535,               0.001535,               0.001535
                      6,                 2.3782,                 6.6397,                  2.441,                0.28785,                0.01335,                0.01394,                0.00597,                 2.2529,                 7.9328,                 2.1972,               0.001502,               0.001502,               0.001502
                      7,                  2.437,                 6.5194,                 2.4196,                0.16052,                0.01325,                0.01441,                0.00527,                 2.2862,                 11.326,                 2.2268,               0.001469,               0.001469,               0.001469
                      8,                 2.5574,                 6.5893,                 2.3706,                0.67879,                0.01379,                0.01701,                0.00748,                 2.2914,                  8.516,                  2.206,               0.001436,               0.001436,               0.001436
                      9,                 2.4769,                 6.5628,                 2.3733,                0.29666,                 0.0109,                0.01307,                0.00499,                 2.3303,                 8.2243,                 2.2097,              0.0014029,              0.0014029,              0.0014029
                     10,                 2.4626,                 6.4934,                 2.4131,                0.27178,                 0.0121,                0.01364,                0.00529,                 2.3321,                 9.0486,                 2.1974,              0.0013699,              0.0013699,              0.0013699
                     11,                   2.44,                 6.4825,                 2.3752,                0.17635,                0.00923,                0.01054,                0.00394,                 2.3838,                  8.447,                  2.222,              0.0013369,              0.0013369,              0.0013369
                     12,                 2.4588,                 6.4088,                 2.3541,                0.27094,                0.01307,                0.01599,                0.00648,                 2.3474,                 9.7577,                 2.1955,              0.0013039,              0.0013039,              0.0013039
                     13,                 2.4944,                 6.4382,                 2.3586,                 0.1617,                0.01082,                0.01069,                0.00405,                 2.4465,                 8.5499,                 2.2225,              0.0012709,              0.0012709,              0.0012709
                     14,                  2.612,                 6.3565,                 2.3214,                0.20986,                0.01108,                0.01203,                0.00456,                  2.456,                 8.3447,                 2.1994,              0.0012379,              0.0012379,              0.0012379
                     15,                 2.4515,                 6.2934,                 2.3599,                0.25696,                0.01036,                  0.013,                0.00551,                 2.4403,                 9.4951,                 2.1934,              0.0012049,              0.0012049,              0.0012049
                     16,                 2.5726,                 6.4667,                 2.3554,                0.39117,                0.00928,                 0.0128,                0.00514,                 2.5302,                 9.0376,                  2.207,              0.0011719,              0.0011719,              0.0011719
                     17,                 2.6064,                 6.3761,                  2.346,                0.20145,                 0.0104,                0.01289,                0.00504,                 2.5502,                 8.2635,                  2.195,              0.0011389,              0.0011389,              0.0011389
                     18,                 2.7652,                 6.4009,                 2.3317,                0.21063,                0.01001,                0.01218,                0.00463,                 2.5179,                 8.7853,                 2.1761,              0.0011059,              0.0011059,              0.0011059
                     19,                 2.6183,                 6.3275,                 2.3369,                0.44734,                0.01024,                0.01407,                0.00593,                  2.594,                 8.9522,                 2.1879,              0.0010729,              0.0010729,              0.0010729
                     20,                 2.6788,                 6.3266,                 2.3263,                0.20849,                0.01171,                0.01308,                0.00494,                 2.6209,                 9.9065,                 2.1941,              0.0010399,              0.0010399,              0.0010399
                     21,                 2.6253,                 6.3145,                 2.3569,                0.17353,                0.01073,                0.01222,                0.00462,                 2.6571,                 9.0717,                 2.2019,              0.0010069,              0.0010069,              0.0010069
                     22,                 2.8253,                 6.3073,                 2.3419,                0.20963,                0.01019,                0.01312,                0.00506,                  2.684,                 9.4049,                 2.1887,             0.00097386,             0.00097386,             0.00097386
                     23,                  2.789,                 6.3825,                 2.3253,                0.33548,                0.01099,                0.01379,                0.00536,                 2.7116,                 9.4088,                 2.1964,             0.00094085,             0.00094085,             0.00094085
                     24,                 2.7816,                 6.2929,                 2.3236,                0.20034,                0.00964,                0.01198,                0.00447,                 2.7102,                 9.4821,                 2.1895,             0.00090785,             0.00090785,             0.00090785
                     25,                  2.706,                 6.3049,                 2.3508,                0.20373,                0.00983,                0.01236,                0.00481,                 2.7949,                 9.1575,                 2.1928,             0.00087484,             0.00087484,             0.00087484
                     26,                 2.9115,                 6.3288,                 2.3304,                0.19707,                0.01108,                  0.012,                0.00451,                 2.7501,                 10.092,                 2.1864,             0.00084184,             0.00084184,             0.00084184
                     27,                 2.8028,                 6.4661,                 2.3073,                0.19756,                0.00964,                0.01072,                0.00404,                 2.8361,                 8.5897,                 2.1966,             0.00080883,             0.00080883,             0.00080883
                     28,                 2.7925,                 6.3556,                 2.3363,                0.20218,                0.00991,                0.01176,                0.00442,                 2.8361,                 8.7597,                  2.185,             0.00077582,             0.00077582,             0.00077582
                     29,                 2.8242,                 6.3003,                  2.322,                0.19323,                 0.0096,                 0.0114,                0.00438,                 2.8262,                 9.9088,                 2.1773,             0.00074282,             0.00074282,             0.00074282
                     30,                 2.9234,                 6.3595,                 2.3082,                0.18425,                 0.0091,                0.01098,                 0.0042,                 2.8624,                 9.5329,                 2.1843,             0.00070981,             0.00070981,             0.00070981
                     31,                 2.9508,                 6.3466,                 2.3226,                0.18754,                0.01136,                0.01178,                0.00453,                 2.8927,                 9.7971,                 2.1837,              0.0006768,              0.0006768,              0.0006768
                     32,                 2.9413,                 6.2769,                 2.3068,                0.18291,                0.00901,                0.01107,                0.00413,                 2.9852,                 9.1623,                 2.1944,              0.0006438,              0.0006438,              0.0006438
                     33,                 2.9877,                 6.3034,                 2.2894,                0.18082,                0.01081,                0.01126,                0.00439,                 2.9177,                 9.3069,                 2.1715,             0.00061079,             0.00061079,             0.00061079
                     34,                 2.9074,                 6.2796,                  2.289,                0.19259,                0.00915,                0.01107,                0.00415,                  3.004,                 9.4317,                 2.1869,             0.00057778,             0.00057778,             0.00057778
                     35,                  3.061,                  6.289,                 2.3281,                0.17331,                0.00919,                 0.0103,                0.00404,                 2.9926,                 9.6748,                 2.1747,             0.00054478,             0.00054478,             0.00054478
                     36,                 3.2238,                 6.3615,                 2.2863,                0.18095,                0.00883,                0.01058,                 0.0042,                 3.0223,                 9.9264,                 2.1752,             0.00051177,             0.00051177,             0.00051177
                     37,                  3.057,                 6.3636,                 2.3057,                0.18646,                0.00917,                0.01163,                0.00447,                 3.0194,                 9.9283,                  2.178,             0.00047876,             0.00047876,             0.00047876
                     38,                 2.9249,                 6.3725,                 2.3203,                0.16144,                0.00983,                0.00962,                0.00392,                 3.0504,                 9.4742,                 2.1743,             0.00044576,             0.00044576,             0.00044576
                     39,                 3.2529,                 6.3378,                 2.3024,                0.19384,                0.00833,                0.01066,                0.00421,                  3.115,                  9.481,                 2.1818,             0.00041275,             0.00041275,             0.00041275
                     40,                 3.1251,                 6.3387,                 2.3001,                0.20497,                0.00874,                0.01146,                0.00456,                 3.0857,                 8.7746,                 2.1636,             0.00037974,             0.00037974,             0.00037974
                     41,                 3.2665,                 6.8848,                 2.4505,                0.16303,                0.01271,                0.01394,                0.00541,                 3.2041,                 10.328,                 2.2102,             0.00034674,             0.00034674,             0.00034674
                     42,                 3.1857,                 6.5695,                 2.4124,                0.15475,                0.01361,                0.01344,                0.00548,                 3.1998,                 10.197,                 2.2097,             0.00031373,             0.00031373,             0.00031373
                     43,                 3.1667,                 6.6771,                 2.4008,                0.14973,                0.01298,                0.01258,                0.00493,                 3.2492,                 8.9725,                 2.2053,             0.00028072,             0.00028072,             0.00028072
                     44,                 3.1804,                 6.6578,                 2.3944,                0.16243,                0.01388,                  0.013,                0.00509,                 3.2897,                 8.8039,                 2.2009,             0.00024772,             0.00024772,             0.00024772
                     45,                  3.266,                 6.5752,                 2.4157,                0.15981,                0.01496,                0.01401,                0.00535,                 3.2791,                 8.8082,                 2.1935,             0.00021471,             0.00021471,             0.00021471
                     46,                 3.2411,                 6.4925,                 2.3801,                0.15827,                0.01532,                0.01425,                0.00551,                 3.2587,                 8.7867,                 2.1871,              0.0001817,              0.0001817,              0.0001817
                     47,                  3.312,                 6.7527,                 2.3455,                0.16665,                 0.0137,                0.01389,                0.00555,                 3.3291,                 8.6842,                 2.1891,              0.0001487,              0.0001487,              0.0001487
                     48,                 3.1974,                 6.7137,                  2.392,                0.17058,                0.01316,                0.01342,                0.00524,                 3.3135,                  9.206,                 2.1884,             0.00011569,             0.00011569,             0.00011569
                     49,                 3.3714,                  6.559,                 2.3919,                0.16572,                0.01325,                 0.0139,                 0.0056,                 3.3576,                 8.4933,                 2.1876,             8.2683e-05,             8.2683e-05,             8.2683e-05
                     50,                   3.37,                 6.5529,                  2.399,                0.16727,                0.01359,                0.01412,                0.00564,                 3.3495,                 8.7617,                 2.1857,             4.9677e-05,             4.9677e-05,             4.9677e-05
