                  epoch,         train/box_loss,         train/cls_loss,         train/dfl_loss,   metrics/precision(B),      metrics/recall(B),       metrics/mAP50(B),    metrics/mAP50-95(B),           val/box_loss,           val/cls_loss,           val/dfl_loss,                 lr/pg0,                 lr/pg1,                 lr/pg2
                     35,                 2.2176,                 2.9086,                 2.0552,                0.71531,                0.18208,                0.20765,                 0.1193,                 6.2052,                 11.893,                 3.2303,              0.0004085,              0.0004085,              0.0004085
                     36,                 2.1246,                 2.6215,                  2.134,                0.71011,                0.18648,                 0.2059,                0.11718,                 6.2168,                 11.947,                 3.2081,             0.00038375,             0.00038375,             0.00038375
                     37,                 2.0746,                  2.534,                 1.9067,                0.71533,                0.17857,                0.20563,                0.11437,                 6.3456,                 12.032,                 3.2542,               0.000359,               0.000359,               0.000359
                     38,                 2.3276,                 2.9411,                 1.9658,                0.71525,                0.18501,                0.20822,                0.11826,                  6.355,                 11.975,                  3.277,             0.00033425,             0.00033425,             0.00033425
                     39,                 2.2405,                 2.5275,                 2.0591,                0.46291,                0.18326,                 0.2084,                0.11858,                 6.3114,                 12.106,                 3.1871,              0.0003095,              0.0003095,              0.0003095
                     40,                 2.1658,                 2.4878,                 1.8995,                0.70713,                0.18589,                0.20928,                 0.1211,                 6.4304,                 11.809,                 3.3735,             0.00028475,             0.00028475,             0.00028475
                     41,                 1.6127,                 2.0319,                 1.3353,                0.71175,                0.18475,                0.21051,                0.12058,                 6.3521,                 12.121,                 3.3079,                0.00026,                0.00026,                0.00026
                     42,                 1.3263,                 1.6166,                 1.2509,                0.45813,                0.18479,                0.20955,                 0.1214,                 6.2811,                 12.234,                 3.1818,             0.00023525,             0.00023525,             0.00023525
                     43,                 1.4755,                 1.8332,                 1.3174,                0.71253,                0.19094,                0.21051,                0.12351,                 6.3463,                 12.153,                 3.2287,              0.0002105,              0.0002105,              0.0002105
                     44,                  1.387,                 1.8364,                  1.187,                0.45623,                0.19379,                0.21079,                0.12449,                 6.3099,                 12.249,                 3.1918,             0.00018575,             0.00018575,             0.00018575
                     45,                 1.4926,                 1.8131,                 1.3329,                0.71853,                0.17688,                0.20696,                0.12063,                 6.3606,                 12.273,                 3.2274,               0.000161,               0.000161,               0.000161
                     46,                 1.6764,                 1.8106,                  1.357,                0.70759,                0.19028,                0.21095,                 0.1217,                 6.3663,                 12.269,                 3.1965,             0.00013625,             0.00013625,             0.00013625
                     47,                 1.4365,                  1.607,                 1.2698,                0.45705,                0.19438,                 0.2132,                0.12314,                 6.3711,                 12.277,                 3.1911,              0.0001115,              0.0001115,              0.0001115
                     48,                 1.4119,                 1.5966,                 1.2776,                0.45991,                0.19438,                0.21423,                 0.1254,                 6.5149,                 12.182,                 3.2471,              8.675e-05,              8.675e-05,              8.675e-05
                     49,                 1.5583,                 1.7737,                 1.2812,                0.70994,                 0.1894,                0.21294,                0.12577,                 6.5024,                 12.169,                 3.2528,                6.2e-05,                6.2e-05,                6.2e-05
                     50,                 1.5437,                 1.6515,                 1.3096,                0.71581,                0.18665,                0.21168,                0.12449,                 6.5162,                 12.227,                  3.226,              3.725e-05,              3.725e-05,              3.725e-05
