                  epoch,         train/box_loss,         train/cls_loss,         train/dfl_loss,   metrics/precision(B),      metrics/recall(B),       metrics/mAP50(B),    metrics/mAP50-95(B),           val/box_loss,           val/cls_loss,           val/dfl_loss,                 lr/pg0,                 lr/pg1,                 lr/pg2
                      1,                 1.6708,                 7.6472,                 2.1303,                0.53961,                0.17609,                0.18693,                0.11152,                 2.7918,                  5.121,                 2.1102,             0.00041461,             0.00041461,             0.00041461
                      2,                 1.5462,                 4.1718,                 2.0101,                0.57961,                0.27014,                0.26308,                  0.154,                 2.6398,                 3.3683,                 2.1503,             0.00081482,             0.00081482,             0.00081482
                      3,                  1.427,                 3.4279,                 2.0476,                0.67656,                0.30755,                 0.2934,                0.16695,                 2.7285,                 3.3891,                 2.2011,              0.0011985,              0.0011985,              0.0011985
                      4,                 1.4102,                 3.1116,                  2.043,                0.44895,                 0.2985,                 0.3273,                0.17828,                 2.7928,                 3.2353,                 2.1913,              0.0011757,              0.0011757,              0.0011757
                      5,                 1.4744,                 2.8807,                 2.0456,                0.41371,                0.30203,                0.30416,                0.17427,                  2.727,                 3.2242,                 2.1773,               0.001151,               0.001151,               0.001151
                      6,                 1.5015,                 2.9433,                 2.0784,                0.46222,                0.30371,                0.33301,                 0.1795,                 3.0085,                 3.1406,                 2.2252,              0.0011263,              0.0011263,              0.0011263
                      7,                  1.473,                 2.7378,                 2.0245,                0.53667,                0.32634,                0.37094,                0.21039,                 2.8695,                 3.1531,                 2.1713,              0.0011015,              0.0011015,              0.0011015
                      8,                 1.4963,                 2.5768,                 2.0255,                0.50697,                0.32697,                0.37952,                0.21284,                 2.9104,                 2.8301,                 2.1813,              0.0010768,              0.0010768,              0.0010768
                      9,                   1.55,                 2.5368,                 2.0214,                0.52784,                0.32092,                0.36493,                 0.2007,                 3.0819,                 3.1817,                 2.2237,               0.001052,               0.001052,               0.001052
                     10,                 1.4501,                 2.4367,                 2.0051,                0.50224,                0.34704,                0.38533,                 0.2105,                 3.0084,                 3.0968,                 2.1803,              0.0010273,              0.0010273,              0.0010273
                     11,                 1.4965,                 2.3162,                 1.9899,                0.50754,                0.34984,                0.39332,                0.22782,                 3.0231,                  2.878,                 2.1528,              0.0010025,              0.0010025,              0.0010025
                     12,                 1.5818,                 2.4883,                 2.0006,                0.78662,                0.35485,                0.40236,                0.23395,                  3.096,                 3.3237,                  2.169,             0.00097775,             0.00097775,             0.00097775
                     13,                 1.6228,                 2.4327,                 1.9829,                0.81975,                0.34529,                0.40781,                0.22977,                 3.2408,                 3.2194,                  2.205,               0.000953,               0.000953,               0.000953
                     14,                  1.594,                 2.3138,                 2.0308,                0.81751,                0.37478,                0.43422,                0.25158,                  3.187,                 2.8621,                 2.1827,             0.00092825,             0.00092825,             0.00092825
                     15,                 1.6656,                 2.2847,                  2.011,                0.80842,                0.37686,                0.43092,                0.24492,                 3.1965,                 2.7997,                 2.1547,              0.0009035,              0.0009035,              0.0009035
                     16,                 1.6773,                 2.2687,                  1.979,                0.82264,                0.36188,                0.43106,                0.24197,                 3.4085,                 3.3631,                  2.206,             0.00087875,             0.00087875,             0.00087875
                     17,                 1.8147,                 2.3021,                 2.0167,                 0.8261,                 0.3592,                0.42407,                0.23807,                 3.4312,                 3.0448,                 2.1888,               0.000854,               0.000854,               0.000854
                     18,                 1.7756,                 2.2395,                  2.052,                0.83788,                0.35525,                 0.4308,                0.24245,                 3.4444,                 3.2892,                  2.185,             0.00082925,             0.00082925,             0.00082925
                     19,                 1.7877,                 2.2092,                 1.9695,                0.80887,                0.37233,                0.42955,                0.23913,                 3.4186,                 2.8582,                 2.1853,              0.0008045,              0.0008045,              0.0008045
                     20,                 1.7047,                 2.1477,                 2.0035,                0.81732,                0.38034,                0.44062,                0.24602,                 3.5758,                 2.8335,                 2.2088,             0.00077975,             0.00077975,             0.00077975
                     21,                 1.8448,                 2.1844,                 2.0008,                0.58635,                0.37951,                0.44221,                0.25276,                 3.5427,                 2.8013,                 2.1678,               0.000755,               0.000755,               0.000755
                     22,                 1.7958,                 2.1289,                 1.9646,                0.81962,                0.39377,                0.44336,                0.25597,                 3.5888,                  2.721,                 2.1719,             0.00073025,             0.00073025,             0.00073025
                     23,                 1.8092,                 2.0884,                 1.9844,                0.82638,                0.37017,                0.43636,                0.24699,                 3.6602,                 2.8663,                 2.1905,              0.0007055,              0.0007055,              0.0007055
                     24,                  1.819,                 2.0549,                 1.9731,                 0.8622,                0.38987,                0.46338,                 0.2662,                 3.6614,                 2.8563,                 2.1761,             0.00068075,             0.00068075,             0.00068075
                     25,                 1.8317,                 2.0157,                 1.9722,                0.84681,                0.37932,                0.45744,                0.26689,                 3.6744,                 2.9199,                 2.1585,               0.000656,               0.000656,               0.000656
                     26,                 1.8869,                 1.9903,                 1.9727,                0.84801,                0.39117,                0.46366,                0.27395,                 3.6574,                 3.0048,                 2.1468,             0.00063125,             0.00063125,             0.00063125
                     27,                  1.929,                  2.018,                 1.9431,                0.84848,                 0.4046,                0.46576,                0.27276,                  3.751,                  2.839,                 2.1765,              0.0006065,              0.0006065,              0.0006065
                     28,                  1.922,                 2.0232,                  1.963,                 0.8455,                 0.3845,                 0.4505,                0.26139,                 3.7857,                 2.8962,                 2.1861,             0.00058175,             0.00058175,             0.00058175
                     29,                 2.0077,                 2.0335,                 1.9613,                0.83359,                0.39957,                0.45779,                0.26737,                 3.8058,                 2.7653,                 2.1568,               0.000557,               0.000557,               0.000557
                     30,                 1.9682,                 2.0891,                 1.9493,                0.83171,                0.40021,                0.45406,                0.26702,                 3.8247,                    2.7,                 2.1567,             0.00053225,             0.00053225,             0.00053225
                     31,                 1.9584,                  2.001,                 1.9736,                0.84389,                0.38051,                0.45036,                0.26079,                 3.8773,                 2.8201,                 2.1661,              0.0005075,              0.0005075,              0.0005075
                     32,                  1.919,                 1.8848,                 1.9343,                0.84803,                0.39474,                0.46197,                0.27105,                  3.871,                 2.7584,                 2.1477,             0.00048275,             0.00048275,             0.00048275
                     33,                 2.0031,                 1.9135,                 1.9467,                0.84852,                0.40089,                0.45903,                0.26742,                 3.9522,                 2.6746,                 2.1755,               0.000458,               0.000458,               0.000458
                     34,                 2.0453,                 1.9459,                 1.9375,                0.85808,                0.39223,                0.46347,                0.27419,                 3.9273,                  2.778,                  2.139,             0.00043325,             0.00043325,             0.00043325
                     35,                 1.9707,                 1.8436,                  1.935,                0.86124,                0.39459,                0.46701,                0.27607,                 3.9654,                 2.8726,                 2.1385,              0.0004085,              0.0004085,              0.0004085
                     36,                 2.0323,                 1.8595,                 1.9532,                0.85764,                0.39952,                0.46484,                0.27574,                 4.0088,                 2.6473,                 2.1487,             0.00038375,             0.00038375,             0.00038375
                     37,                 2.0512,                 1.8185,                 1.9466,                0.86032,                0.38749,                 0.4628,                0.27351,                 3.9805,                 2.9132,                 2.1451,               0.000359,               0.000359,               0.000359
                     38,                 2.0749,                 1.8724,                 1.9164,                0.85555,                0.39932,                0.46734,                0.27594,                 4.0106,                 2.7165,                 2.1461,             0.00033425,             0.00033425,             0.00033425
                     39,                 2.0626,                 1.8989,                 1.9211,                0.86553,                0.39825,                0.46863,                0.27742,                  4.033,                 2.7131,                 2.1483,              0.0003095,              0.0003095,              0.0003095
                     40,                 2.0564,                 1.8686,                 1.9211,                0.59968,                0.40198,                0.46637,                0.27547,                 4.0463,                 2.6894,                 2.1386,             0.00028475,             0.00028475,             0.00028475
                     41,                 2.2104,                 2.1119,                 1.9771,                0.61562,                0.39586,                0.47585,                0.28494,                 4.0971,                 2.8043,                 2.1638,                0.00026,                0.00026,                0.00026
                     42,                   2.19,                 2.2312,                  1.961,                0.85261,                0.40185,                0.47024,                0.28078,                 4.1017,                 2.7456,                 2.1593,             0.00023525,             0.00023525,             0.00023525
                     43,                 2.1622,                 2.0001,                 1.9646,                0.60416,                0.40261,                0.46914,                 0.2797,                 4.1028,                 2.7818,                 2.1264,              0.0002105,              0.0002105,              0.0002105
                     44,                 2.1795,                 2.1935,                 1.9256,                0.84928,                0.39479,                0.46827,                 0.2815,                 4.0972,                 3.0239,                 2.1472,             0.00018575,             0.00018575,             0.00018575
                     45,                 2.1812,                 2.1597,                 1.9296,                0.61389,                0.38831,                 0.4682,                 0.2791,                 4.1387,                 2.7947,                 2.1475,               0.000161,               0.000161,               0.000161
                     46,                 2.2473,                 2.0253,                  1.952,                 0.8734,                0.39257,                0.47441,                0.28292,                 4.1271,                 2.8295,                  2.124,             0.00013625,             0.00013625,             0.00013625
                     47,                 2.1211,                 1.8884,                 1.9193,                0.85695,                0.39966,                0.47453,                 0.2843,                 4.1253,                 2.8402,                   2.13,              0.0001115,              0.0001115,              0.0001115
                     48,                 2.2461,                 1.9638,                 1.9429,                 0.8623,                0.39773,                0.47448,                0.28368,                 4.1634,                 2.8188,                 2.1266,              8.675e-05,              8.675e-05,              8.675e-05
                     49,                 2.2307,                  2.023,                 1.9506,                0.84727,                0.40667,                0.47479,                 0.2861,                 4.1773,                  2.771,                 2.1271,                6.2e-05,                6.2e-05,                6.2e-05
                     50,                 2.2261,                 1.9847,                 1.9234,                0.85334,                0.40258,                0.47565,                 0.2875,                 4.1513,                 2.7844,                 2.1184,              3.725e-05,              3.725e-05,              3.725e-05
