                  epoch,         train/box_loss,         train/cls_loss,         train/dfl_loss,   metrics/precision(B),      metrics/recall(B),       metrics/mAP50(B),    metrics/mAP50-95(B),           val/box_loss,           val/cls_loss,           val/dfl_loss,                 lr/pg0,                 lr/pg1,                 lr/pg2
                     35,                 0.8036,                 1.1621,                 2.3277,                0.81669,                0.80205,                0.86386,                0.59441,                 1.0926,                  1.601,                 2.8644,              0.0001817,              0.0001817,              0.0001817
                     36,                0.80089,                 1.1581,                 2.3451,                 0.8235,                0.79764,                0.85794,                0.59746,                 1.0822,                 1.6261,                 2.8251,             0.00017069,             0.00017069,             0.00017069
                     37,                0.79464,                 1.1457,                  2.319,                0.82872,                0.78203,                0.85527,                0.59357,                 1.0822,                 1.6517,                 2.8358,             0.00015968,             0.00015968,             0.00015968
                     38,                0.80663,                 1.1388,                 2.3188,                0.81016,                0.79332,                0.85784,                0.59274,                 1.1096,                 1.6377,                 2.8428,             0.00014867,             0.00014867,             0.00014867
                     39,                0.77565,                 1.1024,                 2.3097,                0.82997,                0.79554,                0.85772,                 0.5945,                 1.1232,                 1.6627,                 2.8501,             0.00013767,             0.00013767,             0.00013767
                     40,                0.80865,                 1.1318,                 2.3066,                0.82337,                0.79115,                0.85773,                0.59303,                 1.1081,                 1.6299,                 2.8457,             0.00012666,             0.00012666,             0.00012666
                     41,                0.74276,                0.98434,                 2.3568,                0.82833,                0.80729,                 0.8613,                0.59336,                 1.1518,                 1.6321,                 2.8638,             0.00011565,             0.00011565,             0.00011565
                     42,                0.73204,                0.94696,                 2.3468,                0.82055,                0.78799,                0.85107,                 0.5918,                 1.1404,                 1.7157,                 2.8573,             0.00010464,             0.00010464,             0.00010464
                     43,                0.71673,                0.93692,                 2.3285,                0.84305,                0.79443,                0.85646,                 0.5932,                 1.1145,                 1.6326,                 2.8355,              9.363e-05,              9.363e-05,              9.363e-05
                     44,                0.71128,                0.95006,                 2.3194,                0.82351,                 0.8151,                0.86455,                0.60067,                  1.124,                 1.5909,                 2.8439,             8.2622e-05,             8.2622e-05,             8.2622e-05
                     45,                0.70141,                0.91705,                 2.3001,                0.82835,                0.80888,                0.85986,                 0.5956,                 1.1388,                 1.6266,                 2.8528,             7.1613e-05,             7.1613e-05,             7.1613e-05
                     46,                0.71035,                0.89999,                  2.305,                 0.8202,                0.80905,                0.86182,                0.59928,                 1.1582,                 1.6267,                 2.8572,             6.0604e-05,             6.0604e-05,             6.0604e-05
                     47,                0.69834,                0.90869,                  2.292,                0.84288,                0.80066,                0.86771,                0.60498,                 1.1423,                 1.6101,                 2.8389,             4.9595e-05,             4.9595e-05,             4.9595e-05
                     48,                 0.7033,                0.90537,                 2.3157,                0.83146,                0.78413,                0.85791,                0.59732,                 1.1558,                 1.6784,                 2.8411,             3.8586e-05,             3.8586e-05,             3.8586e-05
                     49,                0.70888,                0.90169,                 2.3119,                0.82446,                0.80584,                0.86631,                0.60312,                 1.1762,                 1.6188,                 2.8422,             2.7578e-05,             2.7578e-05,             2.7578e-05
                     50,                0.69246,                0.87854,                   2.28,                0.81884,                0.81069,                0.86661,                0.60682,                 1.1641,                 1.6107,                 2.8353,             1.6569e-05,             1.6569e-05,             1.6569e-05
