                  epoch,         train/box_loss,         train/cls_loss,         train/dfl_loss,   metrics/precision(B),      metrics/recall(B),       metrics/mAP50(B),    metrics/mAP50-95(B),           val/box_loss,           val/cls_loss,           val/dfl_loss,            replay_loss,                 lr/pg0,                 lr/pg1,                 lr/pg2
                     33,                 3.0453,                 4.8116,                 2.5581,                0.43064,                0.19742,                0.12312,                0.04955,                 2.9837,                 7.4276,                 2.5365,                      0,             0.00040707,             0.00040707,             0.00040707
                     34,                 3.1452,                 4.8619,                 2.5305,                 0.4359,                0.20518,                0.12843,                0.05327,                 2.9523,                 7.8452,                 2.5291,                      0,             0.00038507,             0.00038507,             0.00038507
                     35,                 3.1669,                 5.0344,                  2.553,                0.43936,                0.20333,                0.12896,                0.05261,                 2.9872,                 7.5668,                 2.5356,                      0,             0.00036307,             0.00036307,             0.00036307
                     36,                 3.2427,                 4.6913,                 2.4446,                0.44334,                0.19684,                0.12808,                0.05114,                 3.0451,                 7.4214,                 2.5407,                      0,             0.00034108,             0.00034108,             0.00034108
                     37,                 3.0295,                 4.8256,                 2.5403,                0.44634,                0.19514,                0.13093,                0.05249,                 3.0349,                  7.437,                 2.5334,                      0,             0.00031908,             0.00031908,             0.00031908
                     38,                 3.0452,                 4.8282,                  2.513,                0.44678,                0.19753,                0.13374,                0.05462,                 3.0004,                 7.6721,                 2.5376,                      0,             0.00029708,             0.00029708,             0.00029708
                     39,                  2.908,                  4.928,                 2.5499,                0.44441,                0.19911,                0.13268,                0.05449,                 3.0088,                 7.6833,                 2.5332,                      0,             0.00027508,             0.00027508,             0.00027508
                     40,                 3.3164,                  4.685,                 2.4837,                0.44296,                0.19832,                0.13008,                0.05264,                 3.0044,                 7.2487,                 2.5161,                      0,             0.00025309,             0.00025309,             0.00025309
                     41,                 3.0276,                 5.1584,                 2.5439,                0.43635,                0.20061,                0.12561,                0.04992,                 3.0378,                 8.5885,                 2.5188,                      0,             0.00023109,             0.00023109,             0.00023109
                     42,                 3.0915,                 4.9628,                 2.5747,                0.43713,                0.20559,                0.12567,                0.04945,                  3.061,                 9.2079,                 2.5268,                      0,             0.00020909,             0.00020909,             0.00020909
                     43,                 2.8864,                 4.7187,                 2.5458,                0.44245,                0.20235,                0.12902,                0.05196,                 3.0433,                 8.8329,                 2.5275,                      0,             0.00018709,             0.00018709,             0.00018709
                     44,                 3.1437,                  5.128,                  2.584,                0.44342,                0.20721,                0.13459,                0.05526,                  3.027,                 8.1493,                 2.5253,                      0,             0.00016509,             0.00016509,             0.00016509
                     45,                  3.117,                 4.9148,                 2.5599,                0.44792,                0.20186,                0.13612,                0.05678,                 3.0375,                 7.3886,                 2.5195,                      0,              0.0001431,              0.0001431,              0.0001431
                     46,                 3.0202,                 4.6313,                 2.5301,                0.45107,                 0.2069,                0.14161,                0.05912,                 3.0314,                 7.2822,                 2.5095,                      0,              0.0001211,              0.0001211,              0.0001211
                     47,                 2.8656,                 4.8281,                 2.5517,                0.44995,                0.20571,                   0.14,                0.05842,                 3.0461,                 7.0873,                 2.5085,                      0,             9.9101e-05,             9.9101e-05,             9.9101e-05
                     48,                 3.0775,                 5.0056,                 2.5807,                0.44935,                0.20334,                0.13873,                0.05752,                  3.071,                 7.0182,                 2.5091,                      0,             7.7103e-05,             7.7103e-05,             7.7103e-05
                     49,                 3.0539,                 4.8296,                 2.5152,                0.44673,                0.20458,                0.13878,                0.05726,                 3.0849,                 6.9629,                 2.5105,                      0,             5.5106e-05,             5.5106e-05,             5.5106e-05
                     50,                 3.3238,                 4.7698,                 2.5139,                 0.4474,                 0.2074,                0.13956,                0.05795,                 3.0892,                 6.7897,                 2.5054,                      0,             3.3108e-05,             3.3108e-05,             3.3108e-05
