                  epoch,         train/box_loss,         train/cls_loss,         train/dfl_loss,   metrics/precision(B),      metrics/recall(B),       metrics/mAP50(B),    metrics/mAP50-95(B),           val/box_loss,           val/cls_loss,           val/dfl_loss,            replay_loss,                 lr/pg0,                 lr/pg1,                 lr/pg2
                     11,                 3.1008,                 4.8402,                 2.6807,                0.42258,                0.17542,                0.19835,                0.10725,                 3.2147,                 5.4559,                 2.6323,                0.56473,             0.00035242,             0.00035242,             0.00035242
                     12,                 3.1486,                 4.7453,                 2.6526,                  0.452,                0.20093,                0.20502,                0.11164,                 3.2306,                 5.6419,                 2.6439,                0.51881,             0.00033506,             0.00033506,             0.00033506
                     13,                 3.1248,                 4.7804,                 2.5926,                0.51286,                0.18365,                0.21082,                0.11765,                 3.3173,                 5.5409,                 2.6071,                0.69958,              0.0003177,              0.0003177,              0.0003177
                     14,                 3.2381,                  4.482,                 2.6157,                0.45535,                0.16604,                0.17772,                0.09533,                 3.3165,                 5.9524,                 2.5914,                0.87787,             0.00030035,             0.00030035,             0.00030035
                     15,                 3.3517,                 4.6566,                 2.5801,                0.43328,                0.19522,                0.21119,                0.11729,                 3.3146,                 5.5277,                 2.5766,                 1.6451,             0.00028299,             0.00028299,             0.00028299
                     16,                 3.2884,                 4.4735,                 2.5642,                0.47833,                0.17269,                0.19426,                0.10823,                 3.4227,                 5.9458,                  2.593,                0.66496,             0.00026563,             0.00026563,             0.00026563
                     17,                 3.3234,                 4.3973,                 2.5833,                0.39959,                0.17778,                0.19304,                0.10179,                 3.5511,                 5.5457,                 2.5895,                0.60439,             0.00024827,             0.00024827,             0.00024827
                     18,                 3.3695,                 4.3541,                 2.5774,                0.41669,                0.16673,                0.19255,                0.10571,                 3.4977,                  5.984,                 2.5755,                 0.3968,             0.00023091,             0.00023091,             0.00023091
                     19,                 3.4164,                 4.0967,                 2.4755,                0.43301,                0.19848,                0.21687,                0.11932,                 3.6245,                  5.255,                 2.5603,                0.84699,             0.00021356,             0.00021356,             0.00021356
                     20,                 3.3838,                 4.2709,                 2.5501,                0.45539,                0.18829,                0.21051,                0.11443,                 3.7391,                 5.9477,                 2.6093,                0.99506,              0.0001962,              0.0001962,              0.0001962
                     21,                 3.2601,                 4.4866,                 2.5916,                0.40017,                0.20529,                0.21654,                0.11925,                 3.6332,                 5.1517,                 2.5306,                0.11417,             0.00017884,             0.00017884,             0.00017884
                     22,                 3.3324,                 4.1517,                 2.5883,                 0.4811,                0.17629,                0.19786,                0.10711,                 3.6788,                 5.9609,                 2.5682,                 1.3466,             0.00016148,             0.00016148,             0.00016148
                     23,                 3.3395,                 3.9357,                 2.5627,                0.49276,                0.16768,                0.19603,                0.10885,                 3.6949,                 5.8271,                 2.5481,                0.71657,             0.00014412,             0.00014412,             0.00014412
                     24,                 3.3138,                 3.7919,                 2.5758,                0.48119,                0.15946,                0.20089,                0.10922,                 3.8428,                 6.0562,                 2.5821,                0.40944,             0.00012677,             0.00012677,             0.00012677
                     25,                 3.3549,                 4.1784,                 2.5231,                0.49335,                0.14788,                0.20486,                0.11184,                 3.9157,                 6.2726,                 2.6121,                0.62081,             0.00010941,             0.00010941,             0.00010941
                     26,                 3.3059,                 4.3508,                 2.5762,                0.48199,                0.14618,                0.20489,                0.11345,                 3.7859,                 6.0731,                 2.5427,                0.45456,              9.205e-05,              9.205e-05,              9.205e-05
                     27,                 3.4099,                 3.6397,                 2.5325,                 0.6268,                0.14628,                 0.2114,                0.11801,                 3.9975,                 6.1312,                 2.5977,                0.58809,             7.4692e-05,             7.4692e-05,             7.4692e-05
                     28,                 3.3001,                 3.4728,                 2.5215,                0.59593,                0.14631,                0.20717,                0.11501,                 4.0376,                 6.3121,                 2.6006,                0.81253,             5.7334e-05,             5.7334e-05,             5.7334e-05
                     29,                 3.4268,                 3.5445,                 2.5172,                0.51965,                 0.1531,                0.20556,                0.11353,                 4.0112,                 6.3631,                 2.5995,                0.61587,             3.9976e-05,             3.9976e-05,             3.9976e-05
                     30,                 3.4208,                 3.5576,                 2.5019,                0.14717,                0.25432,                0.20778,                0.11535,                 4.0946,                 6.4249,                 2.6172,                0.16652,             2.2618e-05,             2.2618e-05,             2.2618e-05
