                  epoch,         train/box_loss,         train/cls_loss,         train/dfl_loss,   metrics/precision(B),      metrics/recall(B),       metrics/mAP50(B),    metrics/mAP50-95(B),           val/box_loss,           val/cls_loss,           val/dfl_loss,                 lr/pg0,                 lr/pg1,                 lr/pg2
                     34,                 3.3411,                 2.4165,                 2.1504,                0.26252,                0.15146,                0.15935,                0.09321,                   3.59,                 3.1615,                 2.2219,             0.00018231,             0.00018231,             0.00018231
                     35,                 3.2094,                 2.2978,                 2.1243,                0.26643,                0.15275,                0.16148,                0.09348,                 3.5969,                 3.0249,                 2.2215,              0.0001719,              0.0001719,              0.0001719
                     36,                 3.2954,                 2.3738,                 2.1542,                0.26759,                0.15288,                0.16216,                0.09313,                 3.5779,                   3.06,                 2.2171,             0.00016148,             0.00016148,             0.00016148
                     37,                 3.3379,                 2.3215,                 2.1419,                0.26843,                0.15333,                0.16267,                0.09534,                 3.4955,                  2.971,                 2.2121,             0.00015107,             0.00015107,             0.00015107
                     38,                 3.2287,                 2.1878,                 2.1113,                 0.2658,                0.15123,                0.16154,                0.09345,                 3.5243,                 3.1769,                 2.2151,             0.00014065,             0.00014065,             0.00014065
                     39,                 3.2731,                 2.2904,                 2.1069,                0.26285,                0.14916,                0.15816,                 0.0916,                 3.5648,                 3.1155,                 2.2071,             0.00013024,             0.00013024,             0.00013024
                     40,                 3.3351,                 2.2835,                 2.1329,                0.26436,                0.15343,                0.16125,                0.09286,                 3.6744,                 3.0513,                 2.2246,             0.00011982,             0.00011982,             0.00011982
                     41,                 3.3903,                 2.5991,                 2.1642,                0.26285,                0.14776,                0.15888,                0.09278,                 3.6537,                 2.8816,                 2.2123,             0.00010941,             0.00010941,             0.00010941
                     42,                 3.3563,                 2.7616,                  2.184,                0.26112,                0.15093,                0.15929,                0.09288,                 3.6114,                 3.1346,                 2.2019,             9.8993e-05,             9.8993e-05,             9.8993e-05
                     43,                 3.2423,                 2.6143,                  2.141,                0.25904,                0.15179,                0.15878,                0.09285,                 3.6271,                 4.4055,                 2.2064,             8.8578e-05,             8.8578e-05,             8.8578e-05
                     44,                 3.3093,                 2.4785,                 2.1796,                0.26049,                0.15064,                0.15964,                0.09359,                  3.613,                 3.0663,                 2.2003,             7.8164e-05,             7.8164e-05,             7.8164e-05
                     45,                 3.3772,                 2.6186,                 2.1907,                0.26593,                0.15279,                0.16341,                0.09625,                 3.6878,                 2.8058,                 2.2066,             6.7749e-05,             6.7749e-05,             6.7749e-05
                     46,                 3.2719,                  2.407,                 2.1506,                0.26281,                0.15181,                0.16121,                0.09511,                 3.6196,                 3.3082,                 2.1928,             5.7334e-05,             5.7334e-05,             5.7334e-05
                     47,                 3.4068,                 2.5031,                 2.1848,                0.26475,                0.15166,                0.16052,                0.09442,                 3.6732,                 2.8151,                 2.2037,             4.6919e-05,             4.6919e-05,             4.6919e-05
                     48,                 3.4777,                 2.5385,                  2.169,                0.26468,                0.15316,                0.16242,                0.09652,                  3.622,                 2.9252,                 2.1927,             3.6504e-05,             3.6504e-05,             3.6504e-05
                     49,                   3.37,                  2.562,                 2.1722,                0.26679,                0.15351,                0.16342,                0.09684,                 3.6485,                 2.7542,                  2.194,              2.609e-05,              2.609e-05,              2.609e-05
                     50,                 3.5082,                 2.8247,                 2.1493,                0.26591,                0.15295,                0.16287,                0.09683,                 3.6331,                 2.8245,                 2.1918,             1.5675e-05,             1.5675e-05,             1.5675e-05
