                  epoch,         train/box_loss,         train/cls_loss,         train/dfl_loss,   metrics/precision(B),      metrics/recall(B),       metrics/mAP50(B),    metrics/mAP50-95(B),           val/box_loss,           val/cls_loss,           val/dfl_loss,                 lr/pg0,                 lr/pg1,                 lr/pg2
                     34,                  2.552,                 2.8178,                 2.2021,                0.62072,                0.50006,                0.50321,                0.28207,                 2.7173,                 9.5696,                 2.1078,             0.00057778,             0.00057778,             0.00057778
                     35,                 2.7219,                 2.8963,                  2.245,                0.62372,                0.51148,                0.50991,                0.29171,                 2.7101,                  9.201,                 2.0971,             0.00054478,             0.00054478,             0.00054478
                     36,                 2.8705,                 2.9671,                 2.2157,                0.62132,                0.48984,                0.50144,                0.28038,                 2.7635,                 12.538,                 2.1181,             0.00051177,             0.00051177,             0.00051177
                     37,                 2.7153,                 2.9181,                 2.2241,                 0.6287,                0.49669,                  0.504,                0.28222,                 2.7601,                 9.9375,                 2.1099,             0.00047876,             0.00047876,             0.00047876
                     38,                 2.5639,                 2.8357,                 2.2236,                0.63754,                0.50651,                0.51502,                0.29594,                 2.6955,                 9.8981,                 2.0959,             0.00044576,             0.00044576,             0.00044576
                     39,                 2.8683,                 2.8955,                 2.2159,                0.63701,                 0.5072,                0.51311,                0.29037,                 2.8519,                 9.3163,                 2.0946,             0.00041275,             0.00041275,             0.00041275
                     40,                 2.7454,                 2.8393,                 2.1987,                0.63293,                 0.5053,                0.51552,                0.29557,                 2.7835,                 8.8721,                 2.0821,             0.00037974,             0.00037974,             0.00037974
                     41,                 2.8029,                 3.0149,                 2.3185,                0.62867,                0.50946,                0.51259,                0.29444,                 2.7767,                 8.5672,                 2.0922,             0.00034674,             0.00034674,             0.00034674
                     42,                 2.7606,                 2.9165,                 2.2875,                0.63363,                0.51044,                 0.5158,                0.29994,                 2.7464,                 7.3411,                 2.0892,             0.00031373,             0.00031373,             0.00031373
                     43,                 2.7349,                 2.8181,                 2.2954,                0.63245,                0.51228,                 0.5164,                0.30033,                 2.7899,                 7.9376,                  2.086,             0.00028072,             0.00028072,             0.00028072
                     44,                 2.7529,                 2.8902,                 2.2793,                0.63019,                0.51063,                0.51509,                0.29997,                 2.8259,                 8.7795,                 2.0807,             0.00024772,             0.00024772,             0.00024772
                     45,                 2.8292,                 2.8193,                 2.2937,                0.63816,                0.50773,                0.51558,                 0.2975,                 2.8349,                 8.6206,                 2.0791,             0.00021471,             0.00021471,             0.00021471
                     46,                  2.831,                 2.8292,                 2.2731,                0.63467,                0.51268,                0.51711,                0.29572,                 2.8519,                 8.3858,                 2.0802,              0.0001817,              0.0001817,              0.0001817
                     47,                  2.886,                  2.999,                 2.2441,                0.64218,                0.51061,                0.51725,                0.29288,                 2.9349,                 8.5676,                  2.089,              0.0001487,              0.0001487,              0.0001487
                     48,                 2.7748,                 2.9118,                  2.273,                 0.6429,                0.50765,                0.51673,                0.29391,                 2.9254,                 8.7432,                  2.087,             0.00011569,             0.00011569,             0.00011569
                     49,                 2.9272,                 2.9059,                 2.2778,                0.64625,                0.50632,                0.51747,                0.29643,                 2.9379,                 7.5666,                 2.0836,             8.2683e-05,             8.2683e-05,             8.2683e-05
                     50,                 2.9074,                 2.8518,                 2.2711,                0.63842,                0.51324,                0.51815,                0.29858,                 2.9302,                  7.771,                 2.0794,             4.9677e-05,             4.9677e-05,             4.9677e-05
