                  epoch,         train/box_loss,         train/cls_loss,         train/dfl_loss,   metrics/precision(B),      metrics/recall(B),       metrics/mAP50(B),    metrics/mAP50-95(B),           val/box_loss,           val/cls_loss,           val/dfl_loss,      train/replay_loss,                 lr/pg0,                 lr/pg1,                 lr/pg2
                     12,                 2.5537,                 5.8403,                  2.234,                0.21527,                0.44372,                0.34281,                0.18548,                 2.2261,                 6.4427,                 2.3079,                 1.0562,             0.00097775,             0.00097775,             0.00097775
                     13,                 2.5145,                 5.3998,                  2.288,                0.15536,                0.46573,                0.34959,                0.18643,                  2.324,                 6.0481,                 2.3243,                  4.655,               0.000953,               0.000953,               0.000953
                     14,                 2.5464,                 6.1241,                 2.3567,                0.19742,                 0.5241,                0.37821,                0.21263,                 2.2507,                 5.8767,                 2.2865,                 1.2699,             0.00092825,             0.00092825,             0.00092825
                     15,                  2.548,                 5.8025,                 2.2199,                0.17021,                0.48231,                0.36045,                0.19887,                 2.3543,                 5.8334,                 2.3189,                 1.2766,              0.0009035,              0.0009035,              0.0009035
                     16,                 2.8882,                 5.5733,                 2.3766,                0.12054,                0.42853,                0.28043,                0.14135,                 2.6385,                 6.0294,                 2.3902,                 1.3412,             0.00087875,             0.00087875,             0.00087875
                     17,                  2.768,                 5.4248,                 2.3853,                0.20592,                0.49545,                0.36828,                0.19976,                  2.619,                  5.987,                 2.3972,                0.91028,               0.000854,               0.000854,               0.000854
                     18,                 2.5488,                 5.0808,                  2.235,                0.13264,                 0.5193,                0.31801,                0.16771,                 2.6237,                 6.3542,                 2.3495,                 1.5845,             0.00082925,             0.00082925,             0.00082925
                     19,                 2.8563,                 4.7608,                 2.3179,                0.25307,                0.52563,                0.41719,                0.22315,                 2.5954,                 5.7889,                 2.3353,                 1.0832,              0.0008045,              0.0008045,              0.0008045
                     20,                 2.6322,                  4.787,                 2.1907,                 0.1784,                 0.5193,                 0.3802,                0.19951,                 2.6035,                 6.1065,                 2.3376,                 1.2008,             0.00077975,             0.00077975,             0.00077975
                     21,                 3.0537,                 5.0858,                 2.2056,                0.13851,                0.53765,                0.32898,                0.17646,                 2.5187,                   5.62,                 2.2934,                0.90708,               0.000755,               0.000755,               0.000755
                     22,                 2.6067,                 4.3861,                 2.2605,                0.15087,                0.47709,                0.36082,                 0.1967,                 2.5926,                 6.3909,                 2.3178,                0.86257,             0.00073025,             0.00073025,             0.00073025
                     23,                 2.9604,                  4.817,                 2.2623,                0.23932,                 0.4789,                0.38726,                0.22476,                  2.624,                 6.2411,                  2.313,                 1.1741,              0.0007055,              0.0007055,              0.0007055
                     24,                 3.0393,                 4.7562,                 2.3133,                0.21104,                0.49675,                0.39014,                0.23015,                 2.5364,                 6.2319,                 2.2744,                 1.0761,             0.00068075,             0.00068075,             0.00068075
                     25,                 2.8723,                 4.8996,                 2.2884,                0.16082,                0.51911,                0.36391,                0.19371,                 2.6831,                 5.4793,                 2.2987,                 1.2375,               0.000656,               0.000656,               0.000656
                     26,                 3.0212,                 4.8802,                 2.3119,                0.22118,                0.52782,                0.39479,                0.22582,                 2.6045,                 5.7529,                 2.2801,                0.83984,             0.00063125,             0.00063125,             0.00063125
                     27,                 2.9045,                 4.7178,                 2.1937,                0.20666,                0.55238,                0.40669,                0.23021,                 2.6226,                 5.4759,                 2.2674,                 0.8841,              0.0006065,              0.0006065,              0.0006065
                     28,                  2.787,                 4.4915,                 2.2064,                0.24754,                0.45068,                0.37763,                0.21695,                 2.7309,                 6.7193,                 2.3079,                0.73739,             0.00058175,             0.00058175,             0.00058175
                     29,                 2.8751,                  4.303,                 2.1917,                0.18545,                0.53567,                0.39863,                0.22132,                 2.7418,                 5.4938,                 2.2939,                0.86276,               0.000557,               0.000557,               0.000557
                     30,                 2.9216,                 4.5651,                 2.2526,                0.18293,                0.50005,                 0.3517,                0.19887,                 2.8281,                 5.9736,                 2.3016,                0.91395,             0.00053225,             0.00053225,             0.00053225
                     31,                 2.8958,                   4.37,                 2.1888,                0.20294,                0.53536,                0.38421,                0.21752,                 2.7343,                 5.5158,                 2.2649,                 3.2669,              0.0005075,              0.0005075,              0.0005075
                     32,                  2.738,                 4.1298,                 2.1545,                0.18131,                0.55666,                0.37777,                0.21112,                 2.8491,                 5.6173,                 2.2685,                0.97059,             0.00048275,             0.00048275,             0.00048275
                     33,                 2.8234,                 4.3021,                 2.1004,                0.17861,                0.52874,                0.37681,                0.20814,                  2.924,                  5.744,                 2.2852,                 1.1211,               0.000458,               0.000458,               0.000458
                     34,                 3.3584,                 4.6969,                 2.1766,                0.18975,                0.49378,                0.37258,                0.21302,                 2.8019,                 6.2473,                 2.2782,                 2.0561,             0.00043325,             0.00043325,             0.00043325
                     35,                 2.8412,                 3.9829,                 2.2853,                0.19642,                0.54485,                0.40518,                0.22646,                 2.8558,                 5.3772,                 2.2521,                0.87109,              0.0004085,              0.0004085,              0.0004085
                     36,                 2.9481,                   4.22,                 2.1417,                0.28522,                0.45125,                 0.3813,                0.21416,                 2.9987,                 5.3726,                 2.2818,                0.95312,             0.00038375,             0.00038375,             0.00038375
                     37,                 2.9997,                  4.112,                 2.1061,                0.40379,                0.30864,                0.33992,                0.19112,                 2.9552,                   4.98,                 2.2779,                 0.8228,               0.000359,               0.000359,               0.000359
                     38,                 3.0868,                 3.9487,                 2.1249,                0.18919,                0.51305,                0.38588,                 0.2185,                 2.9489,                 5.8477,                 2.2693,                0.96356,             0.00033425,             0.00033425,             0.00033425
                     39,                 3.0764,                 4.1478,                 2.1486,                0.29847,                0.48478,                0.40449,                0.22928,                 2.9395,                 4.9718,                 2.2472,                 3.2062,              0.0003095,              0.0003095,              0.0003095
                     40,                 3.2425,                  4.072,                 2.2082,                0.45408,                0.32325,                0.38199,                0.21606,                 3.1496,                 5.5343,                 2.2969,                 1.3338,             0.00028475,             0.00028475,             0.00028475
                     41,                 2.3166,                 3.5756,                 1.6703,                0.23265,                0.47008,                 0.3676,                0.21801,                 3.0409,                 6.5316,                 2.2826,                 2.2563,                0.00026,                0.00026,                0.00026
                     42,                 2.3115,                 3.5407,                  1.705,                0.25404,                0.50803,                0.38845,                0.22625,                 3.0654,                 6.1131,                 2.2762,                 1.4213,             0.00023525,             0.00023525,             0.00023525
                     43,                 2.2032,                  3.301,                 1.7039,                0.18306,                0.50534,                0.36023,                0.20296,                 3.2298,                 5.7969,                 2.3148,                0.33138,              0.0002105,              0.0002105,              0.0002105
                     44,                 2.3087,                 3.2975,                  1.688,                0.24378,                0.50725,                0.39536,                0.22403,                 3.1173,                 6.4052,                  2.276,                0.93676,             0.00018575,             0.00018575,             0.00018575
                     45,                  2.416,                 3.3877,                 1.6613,                0.21654,                0.52038,                0.38878,                0.22042,                 3.1262,                 6.0114,                 2.2695,                 2.6496,               0.000161,               0.000161,               0.000161
                     46,                 2.2944,                 3.0475,                 1.5216,                0.21247,                0.49509,                0.37441,                0.21397,                 3.0739,                 6.3022,                 2.2606,                0.24984,             0.00013625,             0.00013625,             0.00013625
                     47,                 2.2196,                 3.0354,                 1.5701,                0.20511,                0.52284,                0.39251,                0.22369,                  3.115,                 5.9556,                 2.2666,                0.65791,              0.0001115,              0.0001115,              0.0001115
                     48,                 2.2068,                 3.1396,                 1.5923,                0.21115,                0.51651,                0.38631,                0.22114,                 3.1281,                 5.9496,                 2.2639,                0.65337,              8.675e-05,              8.675e-05,              8.675e-05
                     49,                 2.2505,                 3.1508,                 1.5814,                0.19026,                 0.5197,                0.38301,                0.21641,                 3.1592,                 5.8627,                 2.2664,                 1.5769,                6.2e-05,                6.2e-05,                6.2e-05
                     50,                   2.27,                 3.0592,                 1.6419,                0.19854,                0.52598,                0.38527,                0.21888,                 3.1331,                 5.8057,                 2.2567,                0.18268,              3.725e-05,              3.725e-05,              3.725e-05
