                  epoch,         train/box_loss,         train/cls_loss,         train/dfl_loss,   metrics/precision(B),      metrics/recall(B),       metrics/mAP50(B),    metrics/mAP50-95(B),           val/box_loss,           val/cls_loss,           val/dfl_loss,                 lr/pg0,                 lr/pg1,                 lr/pg2
                     34,                  3.439,                 2.5025,                 2.0125,                0.69043,                0.44955,                0.49641,                 0.3015,                 3.9213,                 2.5187,                 2.0196,             0.00057778,             0.00057778,             0.00057778
                     35,                 3.4652,                 2.5423,                 2.0282,                   0.67,                0.44443,                  0.488,                0.29529,                 4.0361,                 2.5562,                 2.0301,             0.00054478,             0.00054478,             0.00054478
                     36,                 3.5197,                 2.5293,                 2.0138,                0.68425,                0.44846,                 0.4904,                0.29508,                 4.0138,                 2.7138,                 2.0399,             0.00051177,             0.00051177,             0.00051177
                     37,                 3.4808,                 2.4977,                 2.0173,                0.69166,                0.44531,                0.49083,                0.29734,                 3.9952,                 2.6794,                 2.0241,             0.00047876,             0.00047876,             0.00047876
                     38,                 3.4397,                 2.4588,                 1.9999,                0.70006,                0.45255,                0.50291,                 0.3041,                 3.9944,                 2.4933,                 2.0151,             0.00044576,             0.00044576,             0.00044576
                     39,                 3.5021,                 2.4591,                 1.9907,                0.69296,                0.44348,                0.49386,                0.29684,                 4.1021,                 2.5848,                 2.0392,             0.00041275,             0.00041275,             0.00041275
                     40,                  3.567,                 2.4874,                 2.0123,                0.70178,                0.43709,                0.49123,                0.29031,                 4.0902,                 2.6493,                 2.0267,             0.00037974,             0.00037974,             0.00037974
                     41,                 3.7833,                 2.8604,                 2.0624,                0.68007,                0.45215,                0.50013,                0.30525,                 4.1911,                 2.6681,                 2.0284,             0.00034674,             0.00034674,             0.00034674
                     42,                 4.0361,                 2.8585,                 2.0613,                  0.689,                0.45228,                0.49973,                0.30369,                 4.1519,                 2.6455,                 2.0186,             0.00031373,             0.00031373,             0.00031373
                     43,                 3.8162,                 2.6579,                 2.0619,                0.69777,                0.45672,                0.50708,                 0.3147,                 4.1095,                 2.4864,                 2.0069,             0.00028072,             0.00028072,             0.00028072
                     44,                 3.8019,                 2.5839,                 2.0306,                0.69451,                0.45501,                 0.5071,                0.30517,                 4.1507,                 2.5191,                 2.0291,             0.00024772,             0.00024772,             0.00024772
                     45,                 3.9335,                 2.7779,                 2.0122,                0.71282,                 0.4488,                0.50663,                0.31158,                 4.1031,                 2.5622,                 2.0032,             0.00021471,             0.00021471,             0.00021471
                     46,                 3.8904,                 2.9301,                 2.0559,                0.69669,                0.45451,                0.50496,                0.30813,                 4.2202,                  2.575,                 2.0126,              0.0001817,              0.0001817,              0.0001817
                     47,                 3.9502,                 2.7215,                 2.0127,                0.68694,                0.46012,                0.51189,                0.30872,                 4.1722,                  2.523,                 2.0093,              0.0001487,              0.0001487,              0.0001487
                     48,                 3.9862,                 2.7303,                 2.0321,                0.70352,                0.46025,                0.51046,                0.30971,                 4.1649,                 2.4724,                 2.0085,             0.00011569,             0.00011569,             0.00011569
                     49,                 3.9804,                 2.6077,                 2.0217,                0.70415,                0.45825,                0.51134,                0.31062,                  4.162,                  2.537,                  2.001,             8.2683e-05,             8.2683e-05,             8.2683e-05
                     50,                 3.9147,                 2.7994,                 2.0384,                 0.7112,                0.45618,                0.51804,                0.31741,                 4.1435,                 2.4767,                 1.9945,             4.9677e-05,             4.9677e-05,             4.9677e-05
