                  epoch,         train/box_loss,         train/cls_loss,         train/dfl_loss,   metrics/precision(B),      metrics/recall(B),       metrics/mAP50(B),    metrics/mAP50-95(B),           val/box_loss,           val/cls_loss,           val/dfl_loss,            replay_loss,                 lr/pg0,                 lr/pg1,                 lr/pg2
                      1,                 9.4108,                 10.025,                 6.8931,                      0,                      0,                      0,                      0,                 8.6565,                 9.6255,                 4.5508,                      0,             0.00013566,             0.00013566,             0.00013566
                      2,                 10.051,                 10.846,                 7.7999,                      0,                      0,                      0,                      0,                 8.6844,                 9.6362,                 4.5568,             0.00035796,             0.00014062,             0.00014062,             0.00014062
