                  epoch,         train/box_loss,         train/cls_loss,         train/dfl_loss,   metrics/precision(B),      metrics/recall(B),       metrics/mAP50(B),    metrics/mAP50-95(B),           val/box_loss,           val/cls_loss,           val/dfl_loss,                 lr/pg0,                 lr/pg1,                 lr/pg2
                     34,                 2.8186,                 2.0892,                 2.0532,                0.81193,                 0.4834,                0.53592,                0.30906,                 3.1106,                 2.2576,                 2.1099,             0.00038507,             0.00038507,             0.00038507
                     35,                 2.7889,                  2.084,                 2.0699,                0.82123,                0.48952,                0.54609,                 0.3168,                 2.9695,                  2.252,                 2.1032,             0.00036307,             0.00036307,             0.00036307
                     36,                  2.772,                  2.107,                 2.0707,                0.67796,                0.51192,                0.55485,                0.32672,                 3.0041,                 2.0942,                 2.0943,             0.00034108,             0.00034108,             0.00034108
                     37,                   2.79,                 2.0997,                 2.0676,                0.66268,                0.55116,                0.56556,                0.33781,                 3.0898,                  2.106,                 2.1029,             0.00031908,             0.00031908,             0.00031908
                     38,                 2.8487,                 2.0479,                 2.0496,                0.82206,                0.48698,                0.54987,                0.32475,                 3.1232,                 2.2523,                 2.1004,             0.00029708,             0.00029708,             0.00029708
                     39,                 2.7585,                 2.0058,                 2.0719,                0.63626,                0.49812,                0.54602,                0.32655,                 3.0194,                 2.0524,                 2.0722,             0.00027508,             0.00027508,             0.00027508
                     40,                 2.8755,                 2.0303,                  2.032,                0.82511,                0.49153,                0.55272,                0.32467,                 3.1382,                 2.1641,                 2.0901,             0.00025309,             0.00025309,             0.00025309
                     41,                 2.8915,                 2.1741,                 2.1601,                0.68613,                0.52367,                0.55908,                0.33204,                 3.1019,                   2.09,                 2.0935,             0.00023109,             0.00023109,             0.00023109
                     42,                 2.9516,                 2.1286,                 2.1675,                0.82607,                0.49844,                0.55733,                0.33018,                 3.1546,                 2.1776,                 2.0927,             0.00020909,             0.00020909,             0.00020909
                     43,                 2.9118,                 2.0859,                 2.1324,                0.62384,                0.49914,                0.55249,                0.33192,                 3.0991,                 2.1211,                 2.0804,             0.00018709,             0.00018709,             0.00018709
                     44,                 2.8905,                 2.0461,                 2.1379,                0.64951,                0.53081,                0.55495,                0.32725,                 3.1757,                 2.1057,                 2.0905,             0.00016509,             0.00016509,             0.00016509
                     45,                 2.9531,                 2.0549,                 2.1249,                0.84142,                0.48756,                0.55521,                0.33084,                 3.2054,                 2.0873,                  2.082,              0.0001431,              0.0001431,              0.0001431
                     46,                 2.9057,                  2.033,                 2.1321,                0.62653,                0.49373,                0.55581,                0.32927,                 3.2663,                 2.0986,                 2.0934,              0.0001211,              0.0001211,              0.0001211
                     47,                 2.9355,                 2.0139,                 2.1081,                 0.6922,                0.53176,                0.56699,                0.34083,                 3.2923,                 2.0944,                 2.0955,             9.9101e-05,             9.9101e-05,             9.9101e-05
                     48,                 3.0322,                 2.0564,                 2.1016,                 0.6197,                0.53665,                 0.5526,                0.32639,                 3.3292,                 2.0949,                 2.0947,             7.7103e-05,             7.7103e-05,             7.7103e-05
                     49,                 2.9456,                 2.0042,                 2.1229,                0.63043,                0.54667,                0.55744,                0.33276,                 3.2882,                 2.0397,                 2.0875,             5.5106e-05,             5.5106e-05,             5.5106e-05
                     50,                 2.9884,                 2.0169,                 2.1243,                0.67044,                0.52981,                0.56123,                0.33467,                 3.3419,                 2.0749,                  2.089,             3.3108e-05,             3.3108e-05,             3.3108e-05
