                  epoch,         train/box_loss,         train/cls_loss,         train/dfl_loss,   metrics/precision(B),      metrics/recall(B),       metrics/mAP50(B),    metrics/mAP50-95(B),           val/box_loss,           val/cls_loss,           val/dfl_loss,                 lr/pg0,                 lr/pg1,                 lr/pg2
                     35,                 1.8401,                 1.9027,                 2.0459,                0.85495,                0.47867,                0.54075,                0.32583,                 2.8296,                 2.7655,                 2.0967,              0.0004085,              0.0004085,              0.0004085
                     36,                 1.8467,                 1.8609,                 2.0107,                0.86283,                 0.4829,                0.54475,                0.33089,                  2.865,                 2.4562,                 2.1011,             0.00038375,             0.00038375,             0.00038375
                     37,                 1.8304,                 1.8056,                 2.0018,                0.85865,                0.48542,                0.55396,                0.34094,                 2.8453,                 2.6572,                 2.0818,               0.000359,               0.000359,               0.000359
                     38,                 1.9066,                 1.7715,                 1.9793,                0.63899,                0.53101,                0.55615,                0.33368,                 2.9815,                 2.4363,                 2.1075,             0.00033425,             0.00033425,             0.00033425
                     39,                 1.8581,                 1.8844,                 2.0013,                0.64503,                0.51171,                0.55303,                0.33758,                 2.9462,                 2.5889,                 2.0903,              0.0003095,              0.0003095,              0.0003095
                     40,                 1.9627,                 1.8177,                 2.0098,                0.85953,                0.49024,                0.54652,                0.33518,                 2.9502,                 2.6932,                 2.0917,             0.00028475,             0.00028475,             0.00028475
                     41,                 1.9111,                 2.3447,                 2.0012,                0.58145,                0.49046,                 0.5364,                0.32892,                 3.0582,                 2.4127,                 2.1076,                0.00026,                0.00026,                0.00026
                     42,                 1.9117,                 2.2321,                  2.023,                0.84999,                0.48136,                 0.5347,                0.32228,                 3.0622,                 2.1996,                 2.1094,             0.00023525,             0.00023525,             0.00023525
                     43,                 1.9122,                 2.2507,                 2.0228,                0.85858,                 0.4741,                0.54397,                0.33992,                 3.0065,                 2.4541,                 2.0896,              0.0002105,              0.0002105,              0.0002105
                     44,                 1.8633,                 2.1646,                 1.9968,                0.62757,                0.50377,                0.55107,                0.33396,                 3.0843,                 3.1469,                 2.1029,             0.00018575,             0.00018575,             0.00018575
                     45,                 1.8762,                 1.9193,                 1.9781,                 0.8639,                0.47915,                0.54824,                0.34007,                 3.0285,                 4.0436,                 2.0866,               0.000161,               0.000161,               0.000161
                     46,                 1.9192,                 1.9996,                 1.9537,                0.65768,                0.50528,                0.55323,                0.34003,                 3.1077,                 2.4009,                 2.0972,             0.00013625,             0.00013625,             0.00013625
                     47,                 1.9948,                      2,                 1.9748,                0.86592,                 0.4753,                0.54543,                0.33533,                 3.1117,                 3.0907,                 2.0985,              0.0001115,              0.0001115,              0.0001115
                     48,                 1.9689,                  2.058,                 1.9517,                0.61353,                 0.4889,                0.54902,                 0.3424,                 3.0899,                 2.4318,                 2.0828,              8.675e-05,              8.675e-05,              8.675e-05
                     49,                 2.0221,                 1.9946,                 2.0383,                0.60831,                0.48785,                0.55063,                0.34226,                 3.1109,                 2.7835,                 2.0861,                6.2e-05,                6.2e-05,                6.2e-05
                     50,                 1.9234,                 1.8703,                 2.0126,                0.70491,                0.50142,                0.55585,                0.34552,                 3.1449,                 2.5142,                  2.089,              3.725e-05,              3.725e-05,              3.725e-05
