                  epoch,         train/box_loss,         train/cls_loss,         train/dfl_loss,   metrics/precision(B),      metrics/recall(B),       metrics/mAP50(B),    metrics/mAP50-95(B),           val/box_loss,           val/cls_loss,           val/dfl_loss,                 lr/pg0,                 lr/pg1,                 lr/pg2
                      1,                 5.4118,                 11.045,                  4.411,                  1e-05,                  5e-05,                  1e-05,                      0,                 5.1279,                 9.5353,                 3.9261,             0.00040761,             0.00040761,             0.00040761
                      2,                 4.4401,                 10.148,                 3.5256,                  1e-05,                  5e-05,                  1e-05,                      0,                 4.4685,                 9.5545,                 3.6405,             0.00080795,             0.00080795,             0.00080795
                      3,                 3.8737,                 9.7453,                 3.2027,                0.00097,                0.00044,                0.00049,                0.00011,                 4.2373,                  9.499,                 3.5554,              0.0011918,              0.0011918,              0.0011918
                      4,                 3.5339,                 9.2902,                 3.0059,                0.00481,                0.01337,                0.00285,                 0.0009,                 4.0384,                 9.4055,                 3.5055,              0.0011757,              0.0011757,              0.0011757
                      5,                 3.3007,                 8.5888,                   2.88,                0.00272,                0.03096,                0.00278,                0.00081,                 4.0158,                 9.4981,                 3.5029,               0.001151,               0.001151,               0.001151
                      6,                 3.1391,                 7.7123,                 2.9076,                0.76756,                 0.0109,                0.00448,                0.00142,                 4.0751,                 10.825,                 3.5174,              0.0011263,              0.0011263,              0.0011263
                      7,                 2.9914,                 6.8894,                 2.8716,                0.75931,                0.02849,                0.00353,                0.00134,                 4.0801,                 14.887,                 3.5059,              0.0011015,              0.0011015,              0.0011015
                      8,                 2.8535,                 6.0647,                 2.8183,                0.75573,                 0.0484,                0.00334,                0.00136,                 4.0918,                 22.642,                 3.4979,              0.0010768,              0.0010768,              0.0010768
                      9,                 2.9608,                 5.9163,                 2.8169,                0.75569,                0.05378,                0.00342,                 0.0014,                 4.0905,                 21.822,                 3.5144,               0.001052,               0.001052,               0.001052
                     10,                 2.9941,                 6.2324,                 2.8748,                0.75576,                0.06061,                0.00365,                 0.0015,                 4.0916,                 25.338,                 3.5592,              0.0010273,              0.0010273,              0.0010273
                     11,                 2.8296,                 6.1571,                  2.811,                0.75602,                0.07485,                0.00381,                0.00158,                  4.109,                 30.314,                  3.581,              0.0010025,              0.0010025,              0.0010025
                     12,                 2.9314,                 5.4741,                 2.7493,                0.75686,                0.05828,                0.00429,                0.00176,                 4.0954,                 23.846,                 3.5549,             0.00097775,             0.00097775,             0.00097775
                     13,                 2.5124,                 5.5669,                 2.7692,                0.75957,                0.03939,                 0.0052,                0.00211,                 3.9708,                 16.461,                 3.4368,               0.000953,               0.000953,               0.000953
                     14,                 2.7957,                 5.6057,                 2.7812,                 0.7692,                0.02108,                 0.0081,                0.00315,                 3.8662,                 12.795,                 3.3606,             0.00092825,             0.00092825,             0.00092825
                     15,                  2.743,                  5.428,                  2.653,                 0.7687,                0.02398,                 0.0093,                0.00388,                 3.7979,                 12.091,                 3.2791,              0.0009035,              0.0009035,              0.0009035
                     16,                 2.8502,                 5.0354,                 2.6352,                0.76844,                0.04084,                0.00931,                0.00389,                  3.871,                 12.177,                 3.3033,             0.00087875,             0.00087875,             0.00087875
                     17,                 2.6502,                 4.8988,                 2.5729,                0.76935,                0.04419,                0.00964,                0.00413,                 3.8652,                 12.612,                 3.2847,               0.000854,               0.000854,               0.000854
                     18,                  2.623,                 4.7824,                 2.6674,                0.77207,                0.04084,                 0.0109,                0.00449,                 3.8509,                 12.753,                 3.2569,             0.00082925,             0.00082925,             0.00082925
                     19,                 2.7092,                 4.9683,                 2.6789,                0.77612,                0.04172,                0.01351,                0.00556,                 3.9002,                 13.873,                 3.2847,              0.0008045,              0.0008045,              0.0008045
                     20,                  2.515,                 4.9992,                 2.6926,                0.78584,                0.04186,                 0.0185,                0.00764,                 3.8585,                 13.532,                 3.2314,             0.00077975,             0.00077975,             0.00077975
                     21,                 2.7966,                 4.6173,                 2.5561,                0.78823,                0.04637,                0.02123,                0.00907,                 3.8094,                 13.398,                 3.2022,               0.000755,               0.000755,               0.000755
                     22,                 2.4884,                 4.4593,                 2.5779,                0.78802,                0.05537,                0.02409,                0.01062,                 3.9206,                 14.299,                 3.2786,             0.00073025,             0.00073025,             0.00073025
                     23,                 2.6774,                 4.4322,                 2.5119,                0.79106,                0.05044,                0.02567,                0.01125,                 3.7625,                 12.625,                 3.1806,              0.0007055,              0.0007055,              0.0007055
