                  epoch,         train/box_loss,         train/cls_loss,         train/dfl_loss,   metrics/precision(B),      metrics/recall(B),       metrics/mAP50(B),    metrics/mAP50-95(B),           val/box_loss,           val/cls_loss,           val/dfl_loss,      train/replay_loss,                 lr/pg0,                 lr/pg1,                 lr/pg2
                      1,                 1.4172,                 7.5471,                 1.9773,                0.15981,                0.26608,                0.24321,                0.14746,                 2.3902,                 4.9345,                 2.1079,                0.65592,             0.00036851,             0.00036851,             0.00036851
                      2,                 1.4983,                 3.7762,                 1.9891,                0.73096,                0.35056,                0.37282,                0.20117,                  2.504,                 3.5202,                 2.1655,                  0.488,             0.00072421,             0.00072421,             0.00072421
                      3,                 1.5259,                 3.0938,                 2.0232,                0.56799,                0.36113,                0.41164,                0.23243,                  2.439,                 3.2165,                 2.1654,                0.42053,              0.0010653,              0.0010653,              0.0010653
                      4,                 1.5136,                 2.8371,                 2.0352,                0.75512,                0.37755,                0.41952,                0.22994,                  2.432,                 2.9633,                 2.1696,                0.28571,               0.001045,               0.001045,               0.001045
                      5,                 1.5697,                 2.6508,                 2.0154,                0.60388,                0.37875,                 0.4387,                0.24279,                 2.5652,                 3.0091,                 2.1954,                0.19122,               0.001023,               0.001023,               0.001023
                      6,                 1.5979,                 2.5395,                 2.0282,                0.58487,                0.38836,                0.43765,                0.23826,                 2.6647,                 2.7848,                 2.2349,                   0.38,               0.001001,               0.001001,               0.001001
                      7,                 1.5269,                  2.433,                  1.995,                0.62503,                0.38894,                0.45543,                0.25685,                 2.5588,                 2.8289,                 2.1707,                 0.5935,             0.00097901,             0.00097901,             0.00097901
                      8,                  1.593,                 2.3094,                 1.9829,                0.59635,                  0.383,                0.44142,                0.24438,                  2.682,                 2.7483,                 2.1821,                0.41145,             0.00095702,             0.00095702,             0.00095702
                      9,                 1.5903,                 2.3388,                 1.9834,                0.61712,                0.39509,                0.45812,                0.25871,                 2.6654,                 2.8316,                 2.1635,                 1.2916,             0.00093502,             0.00093502,             0.00093502
