                  epoch,         train/box_loss,         train/cls_loss,         train/dfl_loss,   metrics/precision(B),      metrics/recall(B),       metrics/mAP50(B),    metrics/mAP50-95(B),           val/box_loss,           val/cls_loss,           val/dfl_loss,                 lr/pg0,                 lr/pg1,                 lr/pg2
                      1,                 1.6176,                 9.9254,                 3.3152,                0.68018,                0.24206,                0.17814,                0.10404,                 1.2297,                 15.513,                 3.1942,             0.00020312,             0.00020312,             0.00020312
                      2,                 1.3464,                 5.5959,                  3.008,                0.34588,                0.44284,                0.33867,                0.19808,                 1.2678,                 3.4036,                 3.2529,             0.00040331,             0.00040331,             0.00040331
                      3,                 1.2578,                 4.3266,                 2.8849,                0.52838,                0.52795,                0.52639,                0.32916,                 1.1737,                 3.1072,                 3.1405,             0.00059525,             0.00059525,             0.00059525
                      4,                 1.2648,                 3.8041,                 2.8661,                0.50388,                0.57057,                0.52066,                0.31831,                 1.2353,                 2.9412,                 3.1473,             0.00058787,             0.00058787,             0.00058787
                      5,                 1.2209,                 3.5343,                 2.8565,                0.62627,                0.60388,                0.63789,                0.40681,                 1.1439,                  2.508,                 3.0659,              0.0005755,              0.0005755,              0.0005755
                      6,                 1.1741,                 3.0725,                  2.841,                0.60143,                0.56996,                0.60394,                0.38519,                 1.1501,                 2.7872,                 3.0828,             0.00056313,             0.00056313,             0.00056313
                      7,                 1.1783,                 2.9875,                 2.8118,                0.67156,                0.64584,                0.70471,                0.46158,                 1.0889,                 2.2113,                 3.0204,             0.00055075,             0.00055075,             0.00055075
                      8,                 1.1177,                 2.7478,                 2.7894,                0.58467,                0.64225,                0.65429,                0.42372,                 1.0892,                 2.5754,                 3.0406,             0.00053838,             0.00053838,             0.00053838
                      9,                  1.178,                 2.6283,                 2.8173,                0.61535,                0.62056,                0.66348,                0.41991,                 1.1164,                 2.2857,                 3.0482,               0.000526,               0.000526,               0.000526
                     10,                 1.1045,                 2.3849,                 2.7132,                 0.6726,                0.65912,                0.71702,                0.46175,                 1.1449,                 2.2344,                 3.0441,             0.00051363,             0.00051363,             0.00051363
                     11,                  1.078,                 2.3392,                 2.7256,                0.69694,                0.70418,                 0.7518,                0.49099,                 1.0229,                 2.0556,                 2.9318,             0.00050125,             0.00050125,             0.00050125
                     12,                 1.0498,                 2.2518,                  2.699,                0.69208,                0.69062,                0.74442,                0.48909,                 1.0325,                 2.0415,                 2.9309,             0.00048888,             0.00048888,             0.00048888
                     13,                 1.0966,                   2.22,                 2.7443,                0.72531,                0.71721,                 0.7704,                0.50571,                 1.0624,                 2.0447,                 2.9622,              0.0004765,              0.0004765,              0.0004765
                     14,                 1.0457,                 2.0629,                 2.6638,                0.73301,                0.72918,                0.78713,                0.52556,                 1.0515,                 1.9801,                 2.9315,             0.00046413,             0.00046413,             0.00046413
                     15,                 1.0553,                 2.1239,                 2.6865,                0.72363,                0.71198,                0.78179,                0.51893,                 1.0584,                 1.9499,                  2.949,             0.00045175,             0.00045175,             0.00045175
                     16,                  1.035,                 2.1211,                 2.6982,                0.72487,                0.76101,                 0.8025,                0.53059,                 1.1051,                 1.9426,                 2.9871,             0.00043937,             0.00043937,             0.00043937
                     17,                   1.04,                 1.9835,                 2.6657,                0.72799,                0.70188,                0.77276,                0.52413,                   1.01,                 2.0881,                 2.8787,               0.000427,               0.000427,               0.000427
                     18,                 1.0339,                 1.9326,                 2.6549,                0.73393,                0.71745,                0.78776,                0.51746,                 1.1049,                 1.9464,                 2.9428,             0.00041462,             0.00041462,             0.00041462
                     19,                 1.0425,                 1.8791,                 2.6406,                0.77773,                 0.7068,                0.79499,                0.53327,                 1.0867,                 1.9696,                 2.9291,             0.00040225,             0.00040225,             0.00040225
                     20,                 1.0402,                 1.9202,                 2.6726,                0.73889,                0.69207,                0.79598,                0.54187,                 1.0524,                 2.0461,                 2.9111,             0.00038988,             0.00038988,             0.00038988
                     21,                 1.0235,                 1.8842,                 2.6481,                0.74544,                0.74442,                0.81737,                0.55341,                 1.0286,                 1.8935,                 2.8789,              0.0003775,              0.0003775,              0.0003775
                     22,                 1.0008,                 1.7721,                 2.6027,                0.79017,                 0.7305,                0.82292,                0.56114,                 1.0432,                 1.8244,                 2.9018,             0.00036513,             0.00036513,             0.00036513
                     23,                 1.0088,                 1.8042,                 2.5917,                0.73392,                0.74383,                0.80638,                0.54422,                 1.0651,                 1.9225,                 2.8975,             0.00035275,             0.00035275,             0.00035275
                     24,                  1.034,                 1.7819,                 2.6184,                0.74199,                0.73479,                0.79461,                0.53571,                 1.0475,                 1.9207,                  2.905,             0.00034038,             0.00034038,             0.00034038
                     25,                  1.008,                 1.7136,                 2.6121,                0.78287,                0.76744,                0.83996,                0.57152,                 1.0449,                 1.7295,                 2.8749,               0.000328,               0.000328,               0.000328
                     26,                0.98917,                 1.6662,                 2.5841,                0.82029,                0.75843,                0.84963,                0.57828,                 1.0557,                 1.6934,                 2.8659,             0.00031562,             0.00031562,             0.00031562
                     27,                0.99137,                 1.6612,                 2.5678,                0.75154,                0.76341,                0.83031,                0.57033,                 1.0539,                 1.8128,                  2.853,             0.00030325,             0.00030325,             0.00030325
                     28,                0.99859,                 1.6731,                  2.614,                0.79194,                0.76803,                0.84333,                0.57288,                 1.0449,                 1.6977,                 2.8649,             0.00029088,             0.00029088,             0.00029088
                     29,                 1.0006,                 1.6298,                 2.5799,                0.75918,                0.73876,                0.81408,                0.54901,                 1.0872,                 1.8565,                 2.8885,              0.0002785,              0.0002785,              0.0002785
                     30,                 0.9885,                 1.5889,                 2.5385,                0.77169,                0.77119,                0.83894,                0.57585,                 1.0732,                 1.7622,                 2.8611,             0.00026613,             0.00026613,             0.00026613
                     31,                0.97814,                 1.6401,                 2.5314,                0.80219,                0.75439,                0.83984,                0.57683,                 1.0612,                 1.7331,                 2.8533,             0.00025375,             0.00025375,             0.00025375
                     32,                0.98232,                 1.5723,                 2.5485,                0.80403,                0.78403,                0.85595,                0.58927,                  1.077,                 1.6719,                 2.8651,             0.00024137,             0.00024137,             0.00024137
                     33,                0.98945,                 1.5563,                 2.5483,                0.80018,                0.79959,                0.85751,                0.58963,                 1.0859,                 1.6381,                 2.8606,               0.000229,               0.000229,               0.000229
                     34,                 0.9661,                 1.4708,                 2.5184,                0.82727,                0.77112,                0.86215,                0.58766,                 1.1032,                 1.6501,                  2.887,             0.00021662,             0.00021662,             0.00021662
                     35,                0.97463,                 1.4961,                  2.512,                 0.8129,                0.79409,                0.86972,                0.59897,                 1.0759,                 1.6032,                 2.8594,             0.00020425,             0.00020425,             0.00020425
                     36,                0.97067,                 1.4731,                 2.5347,                0.83198,                0.77192,                0.86479,                 0.5969,                 1.0787,                 1.6105,                 2.8445,             0.00019188,             0.00019188,             0.00019188
                     37,                0.96077,                 1.4745,                 2.5069,                0.78479,                0.76996,                0.84152,                0.57703,                 1.0929,                 1.7305,                 2.8524,              0.0001795,              0.0001795,              0.0001795
                     38,                0.97239,                 1.4393,                 2.4912,                0.79688,                0.77076,                0.84349,                0.57827,                 1.0959,                  1.697,                 2.8433,             0.00016713,             0.00016713,             0.00016713
                     39,                0.93606,                 1.4101,                 2.4807,                0.80733,                0.79001,                0.86259,                0.59628,                  1.101,                 1.6203,                 2.8391,             0.00015475,             0.00015475,             0.00015475
                     40,                0.96831,                 1.4332,                 2.4755,                0.80369,                0.80698,                 0.8661,                0.59711,                 1.0882,                 1.5804,                 2.8345,             0.00014237,             0.00014237,             0.00014237
                     41,                0.91605,                 1.2926,                 2.5715,                0.80388,                0.77085,                0.85219,                0.58856,                 1.1121,                 1.6838,                  2.844,                0.00013,                0.00013,                0.00013
                     42,                0.89182,                 1.2256,                 2.5474,                0.80442,                0.77551,                0.85008,                0.59189,                 1.0939,                 1.7155,                 2.8216,             0.00011763,             0.00011763,             0.00011763
                     43,                0.86598,                 1.2037,                 2.5266,                0.80424,                0.80085,                0.86286,                0.60002,                  1.108,                 1.5948,                 2.8356,             0.00010525,             0.00010525,             0.00010525
                     44,                0.88192,                 1.2174,                 2.5366,                0.84012,                0.78266,                0.86604,                0.60284,                  1.095,                 1.6027,                  2.817,             9.2875e-05,             9.2875e-05,             9.2875e-05
                     45,                0.85656,                  1.173,                 2.4929,                0.83265,                0.78529,                0.86631,                0.60092,                 1.1083,                  1.606,                 2.8254,               8.05e-05,               8.05e-05,               8.05e-05
                     46,                0.86345,                 1.1519,                 2.5059,                0.81644,                0.80812,                0.86983,                0.60651,                 1.1172,                 1.5743,                 2.8253,             6.8125e-05,             6.8125e-05,             6.8125e-05
                     47,                0.84604,                 1.1527,                 2.4926,                0.83554,                0.78933,                0.86984,                0.60601,                 1.1226,                 1.5822,                 2.8208,              5.575e-05,              5.575e-05,              5.575e-05
                     48,                0.85592,                 1.1444,                 2.5214,                0.80332,                0.79764,                 0.8625,                 0.5984,                 1.1259,                 1.6383,                 2.8159,             4.3375e-05,             4.3375e-05,             4.3375e-05
                     49,                0.85573,                 1.1244,                 2.5258,                 0.8425,                0.80214,                0.87274,                0.60683,                  1.138,                 1.5629,                  2.812,                3.1e-05,                3.1e-05,                3.1e-05
                     50,                0.84252,                 1.0871,                 2.4886,                0.83733,                0.80485,                0.87421,                0.61127,                 1.1312,                 1.5696,                 2.8107,             1.8625e-05,             1.8625e-05,             1.8625e-05
