                  epoch,         train/box_loss,         train/cls_loss,         train/dfl_loss,   metrics/precision(B),      metrics/recall(B),       metrics/mAP50(B),    metrics/mAP50-95(B),           val/box_loss,           val/cls_loss,           val/dfl_loss,            replay_loss,                 lr/pg0,                 lr/pg1,                 lr/pg2
                     26,                 1.8273,                 1.8382,                 1.9823,                0.63587,                0.47033,                0.52528,                0.30253,                 3.0423,                 2.3641,                 2.1754,                0.45787,             0.00056105,             0.00056105,             0.00056105
                     27,                 1.9226,                 1.8376,                 1.9657,                0.63457,                0.46985,                0.52569,                0.29836,                 3.0906,                 2.4158,                 2.1748,                0.44129,             0.00053906,             0.00053906,             0.00053906
                     28,                 1.9052,                 1.8272,                 1.9662,                0.63942,                0.45849,                0.52142,                0.30524,                 3.0991,                 2.3879,                 2.1653,                0.33181,             0.00051706,             0.00051706,             0.00051706
                     29,                  1.955,                 1.8012,                  1.961,                0.63809,                0.46987,                  0.528,                0.30397,                 3.0886,                 2.3493,                 2.1644,                0.56882,             0.00049506,             0.00049506,             0.00049506
                     30,                 2.0322,                 1.8066,                 1.9566,                 0.6209,                0.47076,                0.52445,                 0.3053,                 3.0897,                 2.3522,                 2.1585,                0.52233,             0.00047306,             0.00047306,             0.00047306
                     31,                 1.9643,                 1.7691,                 1.9421,                0.63733,                0.47807,                0.53235,                0.31402,                 3.1169,                 2.3072,                 2.1447,                0.26326,             0.00045107,             0.00045107,             0.00045107
                     32,                 2.0245,                 1.7752,                 1.9547,                0.64554,                0.47496,                0.53635,                0.30879,                 3.2162,                 2.3382,                 2.1679,                0.52299,             0.00042907,             0.00042907,             0.00042907
                     33,                 2.1472,                 1.8521,                  1.961,                 0.6442,                0.47397,                0.53432,                0.30599,                 3.2907,                 2.2938,                 2.1699,                 1.6633,             0.00040707,             0.00040707,             0.00040707
                     34,                 2.1324,                   1.78,                 1.9292,                0.64883,                0.47562,                0.53904,                0.31539,                 3.2823,                 2.2959,                 2.1576,                0.38742,             0.00038507,             0.00038507,             0.00038507
                     35,                  2.132,                   1.78,                 1.9524,                0.65019,                0.47544,                 0.5359,                0.31476,                 3.2126,                 2.3185,                 2.1497,                0.32259,             0.00036307,             0.00036307,             0.00036307
                     36,                 1.9612,                 1.7793,                  1.944,                0.64977,                0.47763,                 0.5397,                0.31702,                 3.2733,                 2.2979,                 2.1492,                 1.2283,             0.00034108,             0.00034108,             0.00034108
                     37,                 2.0412,                 1.7726,                 1.9371,                0.64821,                 0.4773,                0.53837,                0.31757,                 3.2652,                 2.2956,                 2.1444,                 3.2459,             0.00031908,             0.00031908,             0.00031908
                     38,                 2.2008,                 1.7545,                 1.9162,                 0.6484,                0.47958,                0.53899,                0.31398,                 3.3647,                 2.3079,                 2.1495,                0.31476,             0.00029708,             0.00029708,             0.00029708
                     39,                 2.0888,                 1.6971,                 1.9407,                0.65161,                0.47944,                0.54177,                0.32256,                 3.2977,                 2.2386,                 2.1336,                0.46053,             0.00027508,             0.00027508,             0.00027508
                     40,                 2.2041,                 1.7243,                 1.9221,                0.63869,                0.47549,                 0.5347,                0.31354,                 3.3889,                 2.2835,                 2.1454,                0.50329,             0.00025309,             0.00025309,             0.00025309
                     41,                 2.0858,                 1.8326,                 1.9812,                 0.6373,                0.48058,                0.53605,                0.31696,                  3.355,                 2.3244,                 2.1394,                0.20435,             0.00023109,             0.00023109,             0.00023109
                     42,                 2.0632,                 1.7671,                  2.003,                0.64984,                0.47709,                 0.5368,                 0.3177,                 3.3817,                 2.3007,                  2.138,                0.87126,             0.00020909,             0.00020909,             0.00020909
                     43,                  2.092,                  1.804,                 1.9838,                0.65293,                0.47812,                0.54041,                 0.3213,                 3.3924,                 2.2679,                 2.1415,                0.77943,             0.00018709,             0.00018709,             0.00018709
                     44,                 2.0461,                 1.7698,                 1.9665,                0.64709,                0.47847,                0.53917,                0.32154,                  3.411,                 2.2964,                 2.1307,                 1.2995,             0.00016509,             0.00016509,             0.00016509
                     45,                 2.1223,                 1.7726,                 1.9731,                0.64636,                0.47692,                0.53767,                0.32071,                 3.4126,                 2.3063,                 2.1305,                 0.4564,              0.0001431,              0.0001431,              0.0001431
                     46,                 2.0746,                 1.7632,                 1.9723,                0.63779,                 0.4781,                0.53621,                0.31885,                 3.4554,                 2.3255,                 2.1376,                 4.2859,              0.0001211,              0.0001211,              0.0001211
                     47,                 2.0947,                 1.8194,                 1.9638,                0.64171,                0.48169,                0.53983,                0.32048,                  3.486,                 2.3181,                 2.1406,                 1.2574,             9.9101e-05,             9.9101e-05,             9.9101e-05
                     48,                 2.1935,                 1.7894,                 1.9576,                0.63888,                0.48279,                0.53884,                0.31853,                 3.5292,                  2.324,                 2.1455,                0.90477,             7.7103e-05,             7.7103e-05,             7.7103e-05
                     49,                 2.1338,                 1.7461,                 1.9712,                0.64161,                0.48101,                0.54076,                0.32284,                 3.4985,                  2.311,                 2.1364,                0.44002,             5.5106e-05,             5.5106e-05,             5.5106e-05
                     50,                 2.1872,                 1.7565,                 1.9649,                0.64173,                0.48235,                0.54019,                0.32135,                 3.5243,                 2.3018,                 2.1378,                 0.3306,             3.3108e-05,             3.3108e-05,             3.3108e-05
