                  epoch,         train/box_loss,         train/cls_loss,         train/dfl_loss,   metrics/precision(B),      metrics/recall(B),       metrics/mAP50(B),    metrics/mAP50-95(B),           val/box_loss,           val/cls_loss,           val/dfl_loss,            replay_loss,                 lr/pg0,                 lr/pg1,                 lr/pg2
                     16,                 2.8806,                  4.169,                 2.1534,                0.08641,                0.07655,                0.07745,                0.04584,                 2.3138,                  3.703,                 1.9717,               0.020377,             0.00036978,             0.00036978,             0.00036978
                     17,                 2.8122,                 3.5964,                 2.1608,                0.08603,                 0.0744,                0.07579,                0.04419,                 2.3172,                 5.7026,                 1.9678,               0.075175,             0.00035936,             0.00035936,             0.00035936
                     18,                 2.7833,                 4.1028,                 2.1482,                0.08879,                0.07194,                0.07629,                0.04452,                  2.485,                 3.6049,                 1.9915,               0.035301,             0.00034895,             0.00034895,             0.00034895
                     19,                 2.9279,                 4.0681,                 2.1774,                0.08738,                 0.0728,                0.07583,                0.04317,                 2.5381,                 10.584,                 1.9762,               0.041187,             0.00033853,             0.00033853,             0.00033853
                     20,                 3.0223,                 3.7267,                 2.1652,                0.08402,                0.07444,                0.07476,                0.04285,                 2.5835,                 4.7289,                 1.9544,                0.27999,             0.00032812,             0.00032812,             0.00032812
                     21,                 2.8853,                 3.4707,                 2.1827,                0.08335,                0.07506,                0.07516,                0.04401,                 2.5222,                 8.1898,                 1.9632,                0.11593,              0.0003177,              0.0003177,              0.0003177
                     22,                 2.8942,                 3.6343,                 2.1082,                0.08464,                0.07451,                0.07562,                0.04391,                 2.5111,                 9.5254,                 1.9368,                 0.1024,             0.00030729,             0.00030729,             0.00030729
                     23,                 2.9328,                 3.6712,                 2.1206,                0.09098,                0.07874,                0.08069,                0.04829,                 2.5221,                 3.9417,                 1.9435,                0.10958,             0.00029687,             0.00029687,             0.00029687
                     24,                  3.023,                 3.1296,                 2.1449,                0.09106,                0.07599,                0.07973,                0.04743,                 2.6113,                 5.2923,                 1.9493,                0.12944,             0.00028646,             0.00028646,             0.00028646
                     25,                 3.0305,                 3.6612,                 2.1141,                0.09137,                0.07628,                0.07882,                0.04674,                 2.6052,                 4.6121,                 1.9381,               0.020318,             0.00027604,             0.00027604,             0.00027604
                     26,                 3.0283,                 3.6003,                 2.1134,                0.08823,                0.07497,                0.07781,                0.04549,                  2.863,                 4.5743,                 1.9742,               0.083935,             0.00026563,             0.00026563,             0.00026563
                     27,                  3.201,                 3.7911,                 2.1194,                0.08941,                0.07642,                0.07899,                0.04757,                 2.5462,                 8.3577,                 1.9355,                0.15333,             0.00025522,             0.00025522,             0.00025522
                     28,                 2.9816,                 3.1966,                 2.1266,                0.09061,                0.07808,                 0.0805,                0.04889,                 2.6335,                 3.8432,                 1.9361,               0.026236,              0.0002448,              0.0002448,              0.0002448
                     29,                 3.1055,                 3.3165,                 2.1105,                0.08877,                0.07518,                0.07873,                0.04743,                 2.6471,                 4.8548,                   1.94,               0.070001,             0.00023439,             0.00023439,             0.00023439
                     30,                 3.0136,                 3.0753,                 2.1241,                0.09175,                0.08017,                0.08174,                0.04974,                 2.7233,                  5.296,                 1.9454,                0.36921,             0.00022397,             0.00022397,             0.00022397
                     31,                 3.1675,                 3.0636,                 2.1512,                0.09282,                0.07725,                0.08088,                0.04815,                 2.7301,                 4.6491,                 1.9485,                0.48543,             0.00021356,             0.00021356,             0.00021356
                     32,                  3.038,                 3.1425,                 2.1144,                0.08855,                0.07689,                0.07936,                 0.0477,                 2.7547,                 6.0668,                 1.9245,                0.04576,             0.00020314,             0.00020314,             0.00020314
                     33,                 3.0977,                 3.5789,                 2.0902,                0.08853,                0.07921,                0.08055,                0.04834,                 2.8057,                 5.7921,                  1.925,               0.040028,             0.00019273,             0.00019273,             0.00019273
                     34,                 3.1235,                 3.0337,                 2.0901,                0.08829,                0.07801,                0.08013,                0.04784,                 2.7065,                 5.6788,                 1.9199,               0.059295,             0.00018231,             0.00018231,             0.00018231
                     35,                  3.064,                 2.7222,                 2.1058,                0.09012,                0.07745,                0.08051,                0.04927,                 2.7331,                 6.2357,                 1.8976,               0.045944,              0.0001719,              0.0001719,              0.0001719
                     36,                 3.1447,                 3.0698,                  2.125,                0.09207,                0.07851,                0.08175,                0.04944,                 2.7623,                 5.5953,                  1.922,               0.032169,             0.00016148,             0.00016148,             0.00016148
                     37,                   3.24,                  3.025,                 2.0914,                0.09146,                 0.0776,                0.08177,                0.04984,                 2.7612,                 5.7756,                 1.9004,               0.073909,             0.00015107,             0.00015107,             0.00015107
                     38,                 3.1357,                 2.6444,                 2.1252,                0.08857,                0.07646,                0.07949,                0.04782,                 2.8644,                  7.817,                 1.9159,               0.023729,             0.00014065,             0.00014065,             0.00014065
                     39,                 3.1323,                 3.0326,                 2.0621,                 0.0895,                0.07629,                0.08102,                0.04945,                 2.7704,                 7.0779,                 1.8986,                0.13544,             0.00013024,             0.00013024,             0.00013024
                     40,                 3.1681,                 2.9944,                 2.0607,                0.09125,                0.07737,                0.08165,                0.04952,                 2.8295,                 5.7428,                 1.9178,               0.047165,             0.00011982,             0.00011982,             0.00011982
                     41,                 3.0154,                 5.3131,                 1.9106,                0.08585,                0.07561,                0.07778,                0.04684,                 2.8873,                 8.6217,                 1.9321,                0.12956,             0.00010941,             0.00010941,             0.00010941
                     42,                 2.9284,                 3.9648,                 1.8738,                0.08921,                0.07774,                0.07983,                0.04912,                 2.8154,                 6.9065,                 1.9102,               0.027151,             9.8993e-05,             9.8993e-05,             9.8993e-05
                     43,                 2.8772,                 4.5874,                 1.8628,                0.08956,                0.07816,                0.08004,                0.04852,                 2.9269,                 8.3501,                 1.9163,               0.038591,             8.8578e-05,             8.8578e-05,             8.8578e-05
                     44,                 2.9367,                 3.8597,                 1.8843,                0.09086,                0.08077,                0.08332,                0.05174,                 2.8268,                 4.3155,                 1.9028,                0.12202,             7.8164e-05,             7.8164e-05,             7.8164e-05
                     45,                 2.9349,                 4.0279,                  1.841,                0.09267,                0.07989,                0.08323,                0.05122,                 2.8218,                 3.8336,                  1.906,                0.11595,             6.7749e-05,             6.7749e-05,             6.7749e-05
                     46,                 2.9735,                 3.6184,                 1.8319,                0.09284,                 0.0791,                0.08323,                0.05136,                 2.8207,                 4.8989,                 1.8908,               0.036467,             5.7334e-05,             5.7334e-05,             5.7334e-05
                     47,                 2.9651,                 4.0678,                 1.8321,                0.08939,                0.07708,                0.08005,                0.04913,                 2.8572,                 5.0174,                 1.9071,               0.025339,             4.6919e-05,             4.6919e-05,             4.6919e-05
                     48,                 3.0271,                 3.6672,                 1.8179,                 0.0903,                0.07696,                0.08035,                0.04918,                 2.8526,                 5.9036,                 1.9102,               0.085758,             3.6504e-05,             3.6504e-05,             3.6504e-05
                     49,                 3.0673,                 4.0328,                 1.8807,                0.08939,                0.07682,                0.07951,                0.04893,                  2.846,                 7.1148,                 1.9016,                0.31595,              2.609e-05,              2.609e-05,              2.609e-05
                     50,                 3.0992,                 3.4572,                 1.8761,                0.09132,                0.07684,                0.08095,                0.05013,                 2.8009,                 6.0847,                 1.8924,                0.30799,             1.5675e-05,             1.5675e-05,             1.5675e-05
